"V1"	"V1"	"V1"	"V1"	"V1"	"V1"
"1"	0.233989592101736	0.184335135521634	0.132895098620242	0.0935424872287882	0.0720217707912797	0.283215915736323
"2"	0.234284052126353	0.184392552442002	0.132878897354181	0.09348400640221	0.0719514934744129	0.283008998200833
"3"	0.23458901144243	0.1844521357391	0.132862063535819	0.0934235233719838	0.0718788487387958	0.282794417171863
"4"	0.234904509906747	0.184513870657206	0.132844569219904	0.093361023223153	0.0718038234779347	0.282572203515046
"5"	0.23523055466325	0.184577732926995	0.132826384298177	0.0932964967497814	0.0717264118312635	0.282342419530538
"6"	0.235567099951227	0.184643686670798	0.132807482108794	0.0932299436733479	0.0716466198273283	0.282105167768502
"7"	0.235914138278462	0.184711692892674	0.132787824286867	0.0931613547847519	0.071564440942154	0.281860548815093
"8"	0.236271492981052	0.184781691521161	0.132767390510255	0.0930907550293125	0.0714799131051627	0.281608756853046
"9"	0.236639193480965	0.184853645694261	0.132746138109006	0.0930181258000606	0.0713930193358664	0.281349877579857
"10"	0.237016942118395	0.184927448718193	0.132724035230203	0.0929435094615945	0.0713038177371987	0.281084246734404
"11"	0.237404631875061	0.185003042022659	0.132701049159911	0.0928669129856663	0.0712123249013851	0.280812039055295
"12"	0.237801982054611	0.185080314875929	0.132677141522342	0.0927883751998995	0.0711185934221561	0.280533592925074
"13"	0.238208793888896	0.185159172373288	0.132652271068734	0.0927079146803882	0.071022654306182	0.280249193682519
"14"	0.238624708380425	0.185239493037799	0.132626407341667	0.0926255848002845	0.0709245795530065	0.279959226886812
"15"	0.239049462143746	0.185321157037772	0.132599503121893	0.092541414591323	0.0708244126663051	0.279664050438969
"16"	0.23948262858423	0.185404016224591	0.132571521570072	0.0924554654407227	0.0707222355975629	0.279364132582819
"17"	0.239923839458538	0.185487928890721	0.1325424196201	0.0923677857456258	0.0706181158281439	0.279059910456859
"18"	0.24037256172415	0.185572715588779	0.132512159360229	0.0922784547094044	0.0705121572891964	0.278751951328239
"19"	0.240828387934611	0.185658216294768	0.132480691776965	0.0921875241630556	0.0704044316059536	0.278440748224629
"20"	0.24129077005408	0.185744243563948	0.132447976998225	0.09209507396197	0.0702950447075427	0.278126890714227
"21"	0.241759138312148	0.185830601214257	0.132413970631681	0.0920011885997536	0.070184106259679	0.277810994982488
"22"	0.24223287418088	0.185917073152441	0.132378627038318	0.0919059539411773	0.0700717304814246	0.277493741205751
"23"	0.242711334204145	0.1860034373382	0.132341898036055	0.0918094654655585	0.0699580411041037	0.277175823851938
"24"	0.243193990169754	0.186089514911971	0.132303748944096	0.0917117980768449	0.0698431385912865	0.276857809306047
"25"	0.243679969542219	0.186175009807319	0.132264122902057	0.0916130819455854	0.0697271882824638	0.276540627520344
"26"	0.244168602668649	0.186259695040369	0.132222977288788	0.0915134134796003	0.0696103169057371	0.276224994616855
"27"	0.244659056895291	0.186343299834175	0.132180268562165	0.0914129196246337	0.0694926861982792	0.275911768885454
"28"	0.245150634584558	0.186425584274718	0.132135952483896	0.0913117005910635	0.0693744259225408	0.27560170214323
"29"	0.245642520407138	0.186506276298941	0.132089981997477	0.0912098784385216	0.0692556918784787	0.275295650979454
"30"	0.246133875759589	0.186585100110031	0.132042314707446	0.091107577522955	0.0691366440024617	0.274994487897527
"31"	0.246623842381085	0.186661770793675	0.131992904481598	0.091004926866924	0.0690174446753853	0.274699110801323
"32"	0.247111439921352	0.186735976335214	0.131941712452299	0.0909020763124777	0.0688982837576626	0.274410511221
"33"	0.247596018335864	0.186807483233275	0.131888693393007	0.0907991163245	0.0687792779389077	0.274129410774446
"34"	0.248076338429531	0.186875919937924	0.131833817651554	0.090696246897703	0.0686606748453867	0.273857002237894
"35"	0.248551847044708	0.186941065670697	0.131777030324599	0.0905935361717541	0.0685425647568665	0.273593956031365
"36"	0.249021381431687	0.187002576637382	0.131718309394602	0.0904911726025546	0.0684251805711621	0.27334137936261
"37"	0.249484116989799	0.187060168128945	0.131657611192456	0.0903892761638706	0.0683086727363724	0.273100154788559
"38"	0.249939124030081	0.187113545912402	0.131594907268453	0.0902879899449592	0.0681932192838205	0.272871213560287
"39"	0.250385522396943	0.187162422893391	0.131530166671156	0.0901874478419584	0.0680789851539939	0.272655455042564
"40"	0.25082229703712	0.187206485561817	0.131463365826443	0.0900878104919028	0.067966168604617	0.2724538724781
"41"	0.251248721398895	0.187245479701637	0.131394470045663	0.0899891808524086	0.0678548972899719	0.272267250711422
"42"	0.251663713995979	0.187279086319083	0.131323469987461	0.0898917375062785	0.0677453867401137	0.272096605451083
"43"	0.252066490610632	0.187307039648453	0.131250336732926	0.0897955940812719	0.0676377773562749	0.271942761570434
"44"	0.252456306028968	0.187329110238376	0.131175066707192	0.0897008694865973	0.0675322134952988	0.271806434043558
"45"	0.252832214909399	0.187344992517189	0.131097632522541	0.089607710835889	0.0674288693715147	0.271688579843452
"46"	0.253193436628624	0.187354451728453	0.131018040786504	0.0895162453063649	0.0673278987448357	0.271589926805217
"47"	0.253539032501304	0.187357196792213	0.130936279986606	0.0894266189705282	0.0672294755258032	0.271511396223558
"48"	0.253868605884142	0.187353105868811	0.130852365241534	0.08933890091512	0.0671336756638892	0.271453346426501
"49"	0.254181097362462	0.187341841028923	0.130766277077007	0.089253251695188	0.0670406936168931	0.271416839219519
"50"	0.254475881378835	0.187323226648006	0.13067803987824	0.0891697833902283	0.0669506565386102	0.271402412166079
"51"	0.254752512313096	0.187297124454999	0.130587673090485	0.0890885670311043	0.0668636423810824	0.271410480729243
"52"	0.25501012803462	0.187263277604309	0.13049518359228	0.0890097468461931	0.0667798162784991	0.271441847644108
"53"	0.255248317766359	0.187221569852902	0.130400607976532	0.0889333929858096	0.0666992551346911	0.271496856283705
"54"	0.255466484259548	0.187171824170623	0.130303963718508	0.0888596073379197	0.0666220722296446	0.271576048283751
"55"	0.255664133609224	0.187113912018158	0.130205296801906	0.0887884809004688	0.0665483636750846	0.271679812995167
"56"	0.255840902709937	0.187047723650165	0.130104635854415	0.0887200769722703	0.066478194246887	0.271808466566323
"57"	0.255996193712119	0.186973102574477	0.130002026875272	0.0886545059823745	0.0664116811085881	0.271962489747166
"58"	0.256129820936012	0.186890009913323	0.129897522193267	0.0885918080427529	0.0663488608330843	0.27214197808156
"59"	0.256241434468722	0.186798364581243	0.129791178281878	0.0885320552421461	0.066289801877423	0.27234716554859
"60"	0.25633076776917	0.186698105715236	0.129683050220994	0.0884753039626539	0.0662345542721039	0.272578218059849
"61"	0.256397651869977	0.186589217189742	0.129573209047865	0.0884215989542439	0.0661831557367482	0.272835167201422
"62"	0.256441851218365	0.186471647441142	0.129461714137749	0.0883709943330536	0.0661356502522139	0.273118142617472
"63"	0.256463291353127	0.186345417631678	0.129348649071348	0.0883235245199804	0.066092059116768	0.273427058307103
"64"	0.256461857996624	0.18621052377772	0.129234084719952	0.0882792273464996	0.0660524058581509	0.273761900301053
"65"	0.25643763523845	0.186067036888487	0.129118115629118	0.0882381134767642	0.0660166817936546	0.274122416973525
"66"	0.256390556785074	0.185914970011828	0.129000813960581	0.0882002159910129	0.0659849018893089	0.274508541362196
"67"	0.256320790182551	0.185754428661024	0.128882285888271	0.0881655351287093	0.0659570426264402	0.274919917513001
"68"	0.256228374162024	0.185585470341365	0.128762619348358	0.088134089829407	0.0659331041125675	0.27535634220628
"69"	0.256113546697992	0.185408216974829	0.12864191244101	0.0881058706937604	0.0659130477689176	0.275817405423489
"70"	0.255976495639456	0.185222780863211	0.12852027023562	0.0880808794428574	0.0658968481875744	0.276302725631275
"71"	0.255817484473911	0.185029297721412	0.128397791135177	0.088059101243076	0.0658844598073509	0.276811865619081
"72"	0.255636876206517	0.184827939537359	0.128274591836529	0.0880405111662989	0.0658758310851409	0.277344250168153
"73"	0.255434943053274	0.18461885269783	0.128150777298256	0.0880251003858766	0.0658709177536021	0.277899408811161
"74"	0.255212118151792	0.184402226793726	0.128026455987926	0.0880128313345359	0.0658696484490094	0.278476719283015
"75"	0.254968824113458	0.18417826453842	0.127901746889435	0.088003673006427	0.0658719592748055	0.279075532177464
"76"	0.254705417430914	0.18394713084116	0.127776743670551	0.0879975971392685	0.065877791209559	0.279695319708546
"77"	0.25442276467696	0.183709189611914	0.127651603290973	0.0879945157290288	0.0658870014714878	0.280334925219633
"78"	0.25412089878872	0.183464487709521	0.127526389623431	0.0879944464767161	0.0658995913437485	0.280994186057862
"79"	0.253800740927333	0.183213405115911	0.127401249293334	0.087997287035917	0.0659154073937693	0.28167191023373
"80"	0.2534629175921	0.182956215348066	0.127276300144015	0.0880029768424992	0.0659343503255581	0.282367239747758
"81"	0.253107743415572	0.182693064450106	0.127151622023606	0.088011495438589	0.0659563689699975	0.283079705702126
"82"	0.252736215124332	0.182424368321638	0.127027363944695	0.0880227324071649	0.0659813036834932	0.283808016518676
"83"	0.252348818530218	0.182150337028553	0.126903610080697	0.0880366423354347	0.0660090765798886	0.284551515445208
"84"	0.251946217835676	0.181871254211112	0.126780471620985	0.0880531584152732	0.0660395790709999	0.285309318845952
