"V1"	"V1"	"V1"	"V1"	"V1"	"V1"
"1"	0.221354372826603	0.161972723025749	0.11994534450953	0.090436050381752	0.0693266626248338	0.336964846631528
"2"	0.221354372826603	0.161972723025749	0.11994534450953	0.090436050381752	0.0693266626248338	0.336964846631528
"3"	0.221471179690303	0.162072748170902	0.119987033378333	0.0904316673857409	0.069314037030094	0.336723334344624
"4"	0.221558795001166	0.162143945190633	0.120015638551231	0.0904274879528906	0.0693044618101661	0.336549671493911
"5"	0.22162726067479	0.16219853911751	0.120037259072723	0.0904239712544825	0.0692969500957141	0.336416019784776
"6"	0.221683126767338	0.162242651867097	0.120054594055918	0.0904209957642788	0.0692908084038261	0.336307823141538
"7"	0.22173019800658	0.162279597456399	0.120069042438537	0.0904184339837902	0.0692856272231126	0.336217100891577
"8"	0.22177081445486	0.162311347500103	0.120081417875083	0.0904161915680767	0.069281152822211	0.336139075779663
"9"	0.22180650375088	0.162339164271439	0.12009223405591	0.0904142009308403	0.0692772188598976	0.33607067813103
"10"	0.221838313879061	0.16236390265626	0.120101835583616	0.0904124130196632	0.0692737109101303	0.336009823951266
"11"	0.221866993311708	0.162386167669605	0.120110464655403	0.0904107914461804	0.0692705470918495	0.335955035825251
"12"	0.221893094488814	0.162406402830513	0.120118297886318	0.0904093086076928	0.0692676668828246	0.335905229303835
"13"	0.221917036417805	0.162424942755759	0.120125467974043	0.0904079431310912	0.0692650243281219	0.335859585393176
"14"	0.221939144247379	0.1624420460096	0.120132077113732	0.0904066781602001	0.0692625837353932	0.335817470733692
"15"	0.221959675239032	0.162457916463589	0.120138205661549	0.0904055001833379	0.0692603168441354	0.335778385608353
"16"	0.221978836366312	0.162472717664823	0.120143917930527	0.0904043982129324	0.0692582009044596	0.335741928920941
"17"	0.221996796574799	0.16248658278555	0.120149266185923	0.0904033631994172	0.0692562173370283	0.335707773917278
"18"	0.222013695530457	0.16249962168782	0.120154293471351	0.0904023876043896	0.0692543507758209	0.335675650930158
"19"	0.22202964999522	0.162511926050596	0.120159035653213	0.0904014650842581	0.0692525883699142	0.335645334846794
"20"	0.222044758560766	0.162523573162984	0.120163522929044	0.0904005902520154	0.069250919264677	0.33561663583051
"21"	0.22205910522202	0.162534628778912	0.120167780959904	0.0903997584952223	0.069249334209871	0.335589392334066
"22"	0.222072762115123	0.162545149298455	0.120171831733822	0.0903989658350969	0.0692478252592186	0.33556346575828
"23"	0.222085791643433	0.162555183457594	0.120175694233405	0.0903982088161005	0.0692463855369992	0.335538736312464
"24"	0.222098248148434	0.162564773653469	0.12017938495855	0.0903974844184719	0.0692450090545342	0.335515099766538
