0.273040629569441	0.273040629569441	0.159977943236939	0.109642517377829	0.0801990757510881	0.0610574104227346	0.316082423641971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.213756631727653	0.213756631727653	0.153803097955301	0.1136399329496	0.0860169216586614	0.0671245576212999	0.365658858087485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.188279068059858	0.188279068059858	0.156990456430972	0.118906827789837	0.091088359148422	0.062386985747919	0.382348302822991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.188140934791875	0.188140934791875	0.156932772872438	0.118856122137351	0.0909287088385273	0.062398113663738	0.382743347696071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.18800598446249	0.18800598446249	0.15687498787307	0.118805341249988	0.0907697107963432	0.0624092583363646	0.383134717281746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.187874433804352	0.187874433804352	0.156817140136906	0.118754532070077	0.0906115266079972	0.0624203985551257	0.383521968825543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.187746407549785	0.187746407549785	0.156759251472481	0.118703720135253	0.0904542613853276	0.0624315234151712	0.383904836041982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.187622089802217	0.187622089802217	0.156701337940467	0.118652936628598	0.0902980692101623	0.0624426217568173	0.384282944661736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.187501624697891	0.187501624697891	0.156643427104449	0.118602209855824	0.0901430397575274	0.0624536817339672	0.38465601685034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.187385144855699	0.187385144855699	0.156585548890587	0.118551576097467	0.0899893091140645	0.0624646860665905	0.385023734975592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.187272834815129	0.187272834815129	0.156527720515499	0.118501062284804	0.0898369873034568	0.062475630142558	0.385385764938555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.187164798611982	0.187164798611982	0.156469970448713	0.118450699470073	0.0896861813673482	0.0624864953042943	0.385741854797589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.187061154844127	0.187061154844127	0.156412301182671	0.118400501119181	0.0895369805812461	0.0624972768345888	0.386091785438181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.186962090315892	0.186962090315892	0.156354737499917	0.118350497674592	0.0893895112733124	0.0625079624992878	0.386435200737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.186867641949205	0.186867641949205	0.156297313756071	0.118300726925271	0.0892438243961393	0.0625185397239586	0.386771953249351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
