3553	0.519094017094018	0.117811965811966	0.0806495726495726	0.0636068376068376	0.0685811965811966	0.0552905982905983	0.614059829059829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14535	0.194743589743589	0.352534188034188	0.155653846153846	0.104645299145299	0.0606367521367521	0.0501709401709402	0.276358974358974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12726	0.107692307692307	0.303555555555556	0.148226495726496	0.110098290598291	0.0647735042735043	0.0463205128205128	0.327025641025641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16039	0.235854700854701	0.347303418803419	0.185141025641026	0.106952991452991	0.0674487179487179	0.0515128205128205	0.241641025641026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16606	0.232119658119657	0.371970085470085	0.166311965811966	0.084525641025641	0.0626410256410256	0.0524529914529915	0.262098290598291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16652	0.226508547008546	0.348918803418803	0.140132478632479	0.122384615384615	0.0681410256410256	0.0527393162393162	0.267683760683761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9589	0.0587094017094021	0.24574358974359	0.163200854700855	0.112239316239316	0.0710982905982906	0.0625042735042735	0.345213675213675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8529	0.120017094017095	0.242128205128205	0.12457264957265	0.099957264957265	0.0683461538461538	0.047965811965812	0.417029914529915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18614	0.315841880341879	0.403252136752137	0.177525641025641	0.0966709401709402	0.059042735042735	0.0444529914529915	0.219055555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19598	0.284739316239315	0.380944444444444	0.184282051282051	0.0874316239316239	0.0588931623931624	0.0506581196581197	0.237790598290598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7770	0.13931623931624	0.206974358974359	0.149252136752137	0.0957307692307692	0.0819017094017094	0.052948717948718	0.413192307692308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7701	0.199247863247865	0.218713675213675	0.113350427350427	0.0899273504273504	0.0767948717948718	0.0542222222222222	0.446991452991453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9257	0.0610128205128218	0.244316239316239	0.148034188034188	0.106982905982906	0.0703547008547009	0.0544316239316239	0.375880341880342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8465	0.159871794871795	0.221188034188034	0.125799145299145	0.0995854700854701	0.0671880341880342	0.0478675213675214	0.438371794871795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7047	0.208029914529914	0.202042735042735	0.125726495726496	0.0997863247863248	0.0583760683760684	0.0599444444444444	0.454123931623932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16000	0.212970085470086	0.360311965811966	0.164782051282051	0.0923675213675214	0.0715512820512821	0.0474957264957265	0.263491452991453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15800	0.244927350427349	0.374111111111111	0.159688034188034	0.105525641025641	0.0590811965811966	0.0544529914529915	0.247141025641026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6845	0.246504273504273	0.179606837606838	0.128666666666667	0.0900897435897436	0.0838247863247863	0.0546923076923077	0.463119658119658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9014	0.035952991452992	0.259602564102564	0.145277777777778	0.101303418803419	0.0772735042735043	0.0561752136752137	0.360367521367521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19814	0.366235042735042	0.435115384615385	0.170858974358974	0.0944444444444444	0.049957264957265	0.0433418803418803	0.206282051282051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7091	0.175790598290599	0.190290598290598	0.14467094017094	0.104452991452991	0.0674017094017094	0.0579700854700855	0.435213675213675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10754	0.0345940170940178	0.272175213675214	0.164273504273504	0.0921367521367521	0.071008547008547	0.0485769230769231	0.35182905982906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12263	0.127333333333334	0.321175213675214	0.148055555555556	0.0961709401709402	0.0701794871794872	0.052482905982906	0.311935897435897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7460	0.172141025641027	0.215282051282051	0.121504273504274	0.104042735042735	0.0833247863247863	0.0671623931623932	0.408683760683761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11456	0.0749957264957246	0.280722222222222	0.140794871794872	0.106880341880342	0.0653803418803419	0.0615213675213675	0.344700854700855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17349	0.224179487179487	0.344350427350427	0.161653846153846	0.119098290598291	0.0757521367521368	0.0489615384615385	0.250183760683761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11327	0.100465811965811	0.290961538461538	0.182128205128205	0.0836239316239316	0.0630128205128205	0.0498034188034188	0.330470085470085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2215	0.747799145299144	0.0742521367521368	0.0561965811965812	0.0562350427350427	0.0467606837606838	0.0333931623931624	0.733162393162393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17140	0.255482905982905	0.382252136752137	0.168346153846154	0.0937094017094017	0.0605384615384615	0.0487735042735043	0.246380341880342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6960	0.199102564102566	0.212384615384615	0.112833333333333	0.0968461538461538	0.0688931623931624	0.0609615384615385	0.448081196581197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
