51149	7554	74	0.0310085470085494	0.319623931623932	0.186038461538462	0.139209401709402	0.0843717948717949	0.0525213675213675	0.218235042735043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27122	1744	214	0.032598290598292	0.306730769230769	0.18484188034188	0.150517094017094	0.083474358974359	0.0615	0.212935897435897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62338	6683	70	0.0334700854700885	0.316230769230769	0.184183760683761	0.13342735042735	0.0863846153846154	0.060465811965812	0.219307692307692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
38400	6662	102	0.0340512820512837	0.323905982905983	0.185346153846154	0.129008547008547	0.0797863247863248	0.0625213675213675	0.219431623931624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48502	6227	94	0.0355128205128227	0.32475641025641	0.176974358974359	0.125252136752137	0.0941367521367521	0.0616153846153846	0.217264957264957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
96601	6457	72	0.0361025641025656	0.326371794871795	0.183371794871795	0.128277777777778	0.079491452991453	0.0635641025641026	0.218923076923077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48868	5693	89	0.0363760683760703	0.310034188034188	0.186931623931624	0.139440170940171	0.0844700854700855	0.0591965811965812	0.21992735042735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
51592	6092	83	0.0394188034188067	0.316961538461538	0.180388888888889	0.128854700854701	0.0842564102564103	0.0638931623931624	0.225645299145299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
97389	9318	52	0.0394358974358993	0.31807264957265	0.183034188034188	0.129918803418803	0.082974358974359	0.0591495726495727	0.226850427350427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87406	7128	69	0.0397777777777794	0.325931623931624	0.187538461538462	0.124209401709402	0.0843461538461538	0.0656153846153846	0.212358974358974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
78130	7301	78	0.0402564102564121	0.332871794871795	0.180876068376068	0.134418803418803	0.084465811965812	0.065457264957265	0.201910256410256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
36127	3936	118	0.040358974358976	0.318337606837607	0.182307692307692	0.134064102564103	0.0858119658119658	0.0542777777777778	0.225200854700855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47742	9578	63	0.0413846153846158	0.320867521367521	0.18101282051282	0.126880341880342	0.0801111111111111	0.0611196581196581	0.230008547008547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
70183	7643	71	0.0415384615384622	0.330371794871795	0.183213675213675	0.126589743589744	0.0816880341880342	0.0581068376068376	0.220029914529915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
78163	7298	79	0.0430854700854696	0.319350427350427	0.198423076923077	0.139688034188034	0.0778034188034188	0.0606239316239316	0.204111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44638	6366	77	0.0431111111111104	0.324388888888889	0.17224358974359	0.132645299145299	0.0794786324786325	0.0581111111111111	0.233132478632479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
83846	7585	72	0.0433760683760689	0.332162393162393	0.179196581196581	0.123897435897436	0.0917521367521368	0.0621196581196581	0.210871794871795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65282	5451	85	0.0435213675213708	0.314854700854701	0.186944444444444	0.128910256410256	0.0848205128205128	0.064457264957265	0.220012820512821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43927	3893	109	0.0437692307692319	0.32	0.187952991452991	0.128867521367521	0.093025641025641	0.0619316239316239	0.208222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52737	6033	95	0.0458461538461548	0.324534188034188	0.19307264957265	0.135188034188034	0.087525641025641	0.0582393162393162	0.201440170940171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
78976	7543	71	0.0461965811965827	0.327487179487179	0.190739316239316	0.120388888888889	0.0866153846153846	0.0608547008547009	0.21391452991453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29834	5327	95	0.046538461538463	0.317602564102564	0.178209401709402	0.130358974358974	0.0780683760683761	0.0603717948717949	0.235388888888889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
59037	4295	108	0.046888888888889	0.311149572649573	0.199876068376068	0.135320512820513	0.0829487179487179	0.0616452991452991	0.209059829059829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52448	9869	50	0.0472991452991451	0.340534188034188	0.179799145299145	0.123641025641026	0.085525641025641	0.0594487179487179	0.211051282051282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24828	2978	219	0.0473760683760673	0.324739316239316	0.198346153846154	0.133431623931624	0.0789957264957265	0.0567307692307692	0.20775641025641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
61930	7234	73	0.0473846153846148	0.315465811965812	0.200282051282051	0.133358974358974	0.0788290598290598	0.0616239316239316	0.210440170940171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
