1.5e-08	622575	5646	343	0.0127989076374937	0.522107120682331	0.211809980792204	0.105881162198766	0.054705002378281	0.033001826374592	0.0724949075738266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.5e-08	525956	4287	353	0.0148403974233387	0.516315734053716	0.213832427407964	0.104413799113319	0.0587439952942714	0.0326836632063585	0.0740103809243707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.5e-08	195039	5960	264	0.0154258902721559	0.514182996924574	0.21372531398756	0.1066382180684	0.0560003485724867	0.0322992349560109	0.077153887490968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.5e-08	549501	7912	304	0.0163519246082667	0.520767749056857	0.211233565351895	0.105478579131401	0.0554847517691869	0.0317182808114477	0.0753170738792124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.5e-08	593334	5513	326	0.0164544394198236	0.517833476756388	0.212438137461013	0.10055680823793	0.0555700794091696	0.0356320054900167	0.0779694926454836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.5e-08	645456	5544	333	0.0166110467945785	0.513525792548537	0.216275611908108	0.107389827492929	0.056981616432288	0.0316919563267722	0.0741351952913667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.5e-08	999189	3045	415	0.0169972495896227	0.515460188301762	0.212134952016819	0.104218180959954	0.0560788681560879	0.0327118031727358	0.0793960073926415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.5e-08	769636	6889	346	0.017040720729063	0.523165546514457	0.212356894654859	0.102867008703419	0.0551271018739402	0.03309260045968	0.0733908477936451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.5e-08	382732	9940	256	0.0181781605320237	0.51324484675519	0.213667218573104	0.103470202498829	0.0557026095733981	0.0350292655650324	0.0788858570344469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.5e-08	223630	9704	253	0.0182472276003106	0.522656303897113	0.213037246422593	0.103983529950002	0.0564723738149443	0.0313088896877008	0.0725416562276469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.5e-08	169540	4934	288	0.0189052609535787	0.514370445410281	0.218739674447821	0.107265466996358	0.0568545327131648	0.0297448522016347	0.0730250282307405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
