../../../Results/ConstantPopSize/ImportanceSamplingSims/Exit_0.01_0.txtWeightYears.txt	680.755411389728	677.545200048012	674.381099155986	671.260782182899	668.186908615365	665.154697697277	662.164443895567	659.218672361016	656.315156891001	653.451818954497	650.631084926169	647.850831235051	645.111244337729	642.410296542868	639.750277462615	637.131219964278	634.54915550288	632.00425308669	629.500530920425	627.032251490719	624.601479862542	622.208248345157	619.852603369652	617.53105341005	615.247202423352	612.999302852631	610.785719074515	608.606537382984	606.461824068588	604.353185871713	602.277437313263	600.234658933615	598.2263930996	596.251136434872	594.30884759321	592.398118263903	590.520385791413	588.67561287075	586.861004594963	585.077943584898	583.327738719111	581.60638268364	579.917785839774	578.258022841546	576.629606268212	575.03125508636	573.461684468984	571.923275613056	570.413567362195	568.932524686051	567.481247608713	566.057381983021	564.663165352526	563.29736753975	561.959912652023	560.650732665486	559.368680839259	558.114745826187	556.887787064727	555.687756852197	554.516556595766	553.371114759667	552.252318754359	551.161066929124	550.096249804301	549.057813432009	548.045623140336	547.059593410612	546.099605743484	545.165554048798	544.257334153959	543.373964539497	542.517049480786	541.685614717067	540.879524296821	540.098670932428	539.34211537208	538.61138428412	537.906275706953	537.225117761604	536.568587529842	535.937290141346	535.330351768045	534.748393080794	534.190495142574	533.65730193382	533.148634313061	532.663670504102	532.203677028139	531.767099094191	531.355199426407	530.967789073868	530.603427794919	530.263938257715	529.947841128526	529.656340045605	529.388593322483	529.144455819672	528.92442337884	528.728331942218	528.555406960103	528.407336404344	528.28213319102	528.181462131871	528.103957514526	528.050634553019	528.020770761723	528.014754650386	528.033014510133	528.074784402884	528.139951292542	528.229427368012	528.342493434733	528.479536949116	528.639852272939	528.824883688462	529.032329775685	529.2636222082	529.52117727291	529.799658211174	530.104026465132	530.434076266544	530.789611311735	531.165470021788	531.566460563859	531.987561620274	532.438326095444	532.913709106977	533.408755932224	533.93284012224	534.476354537144	535.048518872703	535.644486909018	536.268688257036	536.911818043983	537.582845625102	538.277096591256	538.998886190463	539.74361804997	540.515573584759	541.310207107891	542.131753512727	542.980064984022	543.854952936682	544.752061729162	545.675514569213	546.629363617482	547.60508189497	548.610872230921	549.642443817666	550.699667967434	551.782416042342	552.894611414647	554.032067460697	555.194657880196	556.390188588788	557.610553842875	558.855578087071	560.132964848264	561.434685338757	562.768319248894	564.125923899977	565.514982410789	566.92760469581	568.371209714502	569.845468500222	571.34635569672	572.873594325874	574.430665867476	576.017252388692	577.62931592364	579.273928053624	580.94337514147	582.64104784836	584.366562641233	586.1232504445	587.907179351607	589.718062641372	591.559271928259	593.42709013184	595.325031400564	597.253107174034	599.20796658611	601.196879075996	603.21309364767	603.56073880032	603.403793962231	603.459706197701	593.309063606646	584.026901952532	575.982017630122	569.116417632769	563.383614011813	558.74098260724	555.146763972707	552.551237219163	550.882099531835	550.034685769725	549.848676535588	550.138143273554	550.724375264113	551.540852567572	552.659797026897	554.25253172865	556.51835433636	559.620607232751	563.676564133355	568.762043658304	574.93428931905	582.249925946788	590.757789723711	600.515534674492	599.853896184953	596.774400376382	593.734997811703	590.733112950133	587.768389402905	584.842978935432	581.953078634073	579.097751055559	576.281530477129	573.495335098233	570.746564593205	568.03177339605	565.350428652277	562.701998966135	560.086051562012	557.504737515899	554.955074661786	552.43919658751	549.956712108974	547.504733998391	545.087802482237	542.700599991109	540.347600367464	538.025979116814	535.73528664195	533.475133328981	531.249773210974	529.051773168369	526.887624340408	524.754559829722	522.649867082753	520.577601642625	518.532826723731	516.519536046419	514.537209773165	512.581045558873	510.657059485678	508.760486014037	506.892994879419	505.054096207716	503.24126166486	501.458193270338	499.702371951035	497.973319491364	496.272654031457	494.59791581956	492.950653989447	491.328462219961	489.732920365019	488.163602808232	486.620102958639	485.102023944132	483.608986047422	482.14060696019	480.69651659841	479.278234892666	477.885415313574	476.515790212709	475.169051098438	473.846711714672	472.548431917541	471.27390246369	470.022777054151	468.794767712008	467.591340147052	466.408602894405	465.249856809873	464.113032361055	462.997837720553	461.905771785781	460.836551495634	459.788142343289	458.762063354251	457.758010390748	456.775770143567	455.815054560073	454.875630203754	453.957282118949	453.059755699423	452.182837248271	451.327975179063	450.49326600097	449.678511563632	448.88516763957	448.112999902972	447.360182922354	446.626512027324	445.915070321228	445.222416180521	444.549979410509	443.897587476979	443.265076726279	442.650667715461	442.057400890626	441.483508525011	440.928854903196	440.393270256057	439.87663394588	439.380379116092	438.902793281563	438.443730170769	438.003094695701	437.5823030611	437.181256729829	436.79672327013	436.433275168005	436.086121718469	435.759843981427	435.451259610817	435.16025311197	434.88830845402	434.635346446793	434.399740002757	434.182975673709	433.984998479828	433.804190977962	433.643587344247	433.500047772835	433.373549193189	433.267117996136	433.177639182425	433.10663156564	433.054066329713	433.01991915282	433.002634968944	433.003760093281	433.023267377315	433.061148898636	433.117430588884	433.190573335179	433.283671394763	433.393650149708	433.520542742079	433.667459360158	433.831340624094	434.013773944218	434.214788385121	434.434434795867	434.671241209572	434.926770015623	435.199553120231	435.491214438561	435.801796916866	436.131395483885	436.478538836323	436.843288864237	437.227310572558	437.6291171047	438.050384671457	438.491230801326	438.9485958562	439.425742577762	439.922789260359	440.4367036455	440.970785116137	441.523560160062	442.09517757327	442.685766252698	443.297082635228	443.926072940003	444.574483507601	445.24249807431	445.930248367808	446.637938286723	447.36409506394	448.112178650043	448.879084312929	449.665025603157	450.471818938593	451.299679996922	452.145476854565	453.014439743618	453.901766956759	454.811022453763	455.740749583521	456.691188742475	457.662573678492	458.655148824264	459.667432596169	460.703098344223	461.75900650744	462.837107076953	463.937699190667	465.059288352216	466.20393515331	467.368354159301	468.558197064283	469.768373742917	471.002801082648	15227.9167018598	15256.0714258677	15284.1793924376	15312.2317041058	15340.2375416306	15368.1806599319	15396.0741740187	15423.9173342557	15451.7065394866	15479.4450766073	15507.1337121663	15534.7720026407	15562.3484600566	15589.8796065841	15617.3625755508	15644.7879063931	15672.1631062124	15699.48818321	15726.7657609767	15753.9902183365	15781.1585290476	15808.2783810269	15835.3544686718	15862.3692878644	15889.3390639238	15916.2619600345	15943.1272005802	15969.9393818374	15996.7027304176	16023.4166723992	16050.0785302619	16076.6850817614	16103.2466565804	16129.7473260802	16156.2070802322	16182.6050499504	16208.9530385532	16235.2542968631	16261.4909689464	16287.6775103717	16313.8190466638	16339.9004443731	16365.9298815347	16391.8953360211	16417.8121576273	16443.6663620138	16469.4673420171	16495.2072389076	16520.8898362748	16546.51067396	16572.0730320562	16597.5698343491	16623.0067188719	16648.3781794219	16673.6832764973	16698.9234691873	16724.0911869259	16749.1955663697	16774.2265149617	16799.1777456105	16824.059832627	16848.8631077717	16873.5876412011	16898.2264486679	16922.7869420403	16947.2527294449	16971.6351064402	16995.9238817453	17020.1198837799	17044.2131651229	17068.2052631177	17092.0882627174	17115.869099031	17139.5316287762	17163.0759671787	17186.5018145728	17209.7967552224	17232.9590255255	17255.9911095799	17278.8784427162	17301.6080008746	17324.1924344019	17346.6179486718	17368.8730933159	17390.9577946612	17412.8594651721	17434.5807412511	17456.1026173458	17477.4227067045	17498.5277496123	17519.4175490938	17540.084592565	17560.5069133567	17580.6885238672	17600.6155541078	17620.2767868177	17639.6606249384	17658.7624044133	17677.566134331	17696.0677087948	17714.2467612951	17732.102166368	17749.6169353083	17766.7787976318	17783.5770845715	17800.0027866673	17816.0377231865	17831.6778991864	17846.9093388468	17861.7156755041	17876.0855790167	17890.0120491214	17903.4795791865	17916.474469427	17928.9861098316	17941.0076799105	17952.5192771757	17963.5158034137	17973.9969149073	17983.9291004367	17993.3268524394	18002.1779088099	18010.4720692853	18018.1809941843	18025.3181195637	18031.8537849314	18037.8273544078	18043.2082930873	18047.9733197472	18052.1592897677	18055.7197820727	18058.6966548875	18061.0642386033	18062.8425756816	18063.9926462552	18064.5507061214	18064.4993989393	18063.8574979783	18062.6027910773	18060.7532535465	18058.2902575894	18055.2325375896	18051.5697659617	18047.2980933044	18042.3855769359	18036.8497920244	18030.6852412572	18023.831130175	18016.3086355342	18008.0632414785	17999.0703275167	17989.2864824221	17978.6785415838	17967.1948150973	17954.7473164687	17941.3435423675	17926.845095374	17911.204592696	17894.3648892996	17876.204581	17856.6888769249	17835.6844299524	17813.13556558	17788.9453476587	17763.0377360103	17735.376211913	17705.8605462252	17674.4677556935	17641.1513148389	17605.9141186264	17568.7384689051	17529.6966299268	17488.8016682229	17446.1258938176	17401.7874713911	17355.8836853505	17308.5541562548	17259.9230225301	17210.1607378092	17159.3833553964	17107.7399994724	17055.3648714124	17002.3144003308	16948.6882770673	16894.466767068	16839.6229404423	16784.045959209	16727.5903063655	16670.0357717163	16611.2033452209	16551.0148255668	16489.5317383355	16427.2503417289	16365.0381684388	16304.149244793	16245.7713296467	16189.7422695496	16134.0763350961	16078.7249439066	16033.2956014571	16016.1356204194	16037.506257228	16087.6145005746	16148.1331901771	16209.2536680312	16270.9062628385	16335.0842977856	16401.9304834939	16470.2523910135	16538.7210576562	16606.3772856584	16672.6803535328	16737.45122615	16800.693811761	16862.5595136872	16923.1829504382	16982.6999745536	17041.1969895345	17098.7059633046	17155.236724718	17210.7361879734	17265.1520066656	17318.3888176351	17370.376156227	17420.9758614763	17470.0981515279	17517.6455249939	17563.529610331	17607.6756971703	17650.0167919693	17690.5198154514	17729.1503590872	17765.9284366661	17800.8496866126	17833.9684931144	17865.3091214577	17894.9474901512	17922.9507692613	17949.40098606	17974.3758519819	17997.9656053219	18020.2542712281	18041.3184291075	18061.2517942691	18080.10859971	18097.9845043791	18114.9534458345	18131.0553831154	18146.3681365881	18160.9186967861	18174.759816238	18187.9396505729	18200.4680923293	18212.3895872722	18223.7128408501	18234.4665536722	18244.6542461697	18254.2860482545	18263.3746295755	18271.9166651071	18279.926226151	18287.3868883015	18294.3128761428	18300.6794416982	18306.5121402249	18311.7812690742	18316.4940772158	18320.6646153933	18324.2796571053	18327.3202935689	18329.8030937535	18331.7261357077	18333.0870062584	18333.8834440497	18334.1308702894	18333.8115596442	18332.9464129541	18331.5237170959	18329.5632002579	18327.0545694866	18324.0156265475	18320.4497687892	18316.3644030682	18311.7785153994	18306.6765518425	18301.0917618667	18295.0239988672	18288.4880595503	18281.4923953612	18274.033033092	18266.1302551286	18257.8024500638	18249.0536273437	18239.9022894158	18230.342294409	18220.4026305624	18210.1051076974	18199.4204456351	18188.3903832461	18177.0273255956	18165.323796426	18153.3141486129	18140.9870740738	18128.370488297	18115.4546943103	18102.280592971	18088.8426742265	18075.1411722032	18061.2068114427	18047.02799593	18032.6337079249	18018.0225949155	18003.2064312755	17988.1769941996	17972.9807493182	17957.6097056214	17942.0475322923	17926.3398229374	17910.4622800886	17894.4593686796	17878.3027639347	17862.0125083533	17845.6003517948	17829.0759655755	17812.4303766765	17795.6874288778	17778.8436743335	17761.9044212751	17744.8897549476	17727.7816942829	17710.5985085776	17693.3478295529	17676.0324078498	17658.6522886278	17641.2175153987	17623.7379559117	17606.2021327266	17588.6146791762	17571.0020939091	17553.3514028983	17535.6712603724	17517.9545130965	17500.2216566032	17482.4688684476	17464.6788464114	17446.8887950411	17429.077213074	17411.2598142605	17393.4377947694	17375.6138383767	17357.7804411353	17339.9500431576	17322.1147202875	17304.2784416818	17286.4600130058	17268.6533407071	17250.848234436	17233.0569092912	17215.2749337487	17197.5014389095	17179.7549121315	17162.0235310907	17144.3020430598	17126.6068369642	17108.9383872886	17091.2838791865	17073.6514819984	17056.047629478	17038.4641687766	17020.9110813179	17003.3851222283	16985.8815943265	16968.4037724841	16950.9525766513	16933.5381648352	16916.15219626	16898.7864797212	16881.4603382807	16864.1647149928	16846.8903002278	16829.6572238785	16812.4576597792	16795.2720913004	16778.1323871957	16761.015060763	16743.9342065205	16726.8886275173	16709.8689154564	16692.8779159177	16675.9144904286	16658.9789295118	16642.0892760743	16625.2112442493	16608.3704205954	16591.5603984767	16574.7774688462	16558.0259693134	16541.292861285	16524.5919506963	16507.9123339153	16491.2699396097	311.997509478057	312.899100563653	313.806899229134	314.720977611806	315.64141671848	316.568297126726	317.501689246027	318.441673779234	319.388336685187	320.341759294235	321.302018187214	322.269205236737	323.243416081901	324.224720932058	325.213221136243	326.209005358603	327.212175873111	328.222825357442	329.241038985654	330.26693494351	331.300602212128	332.342149973653	333.391677567828	334.449303102486	335.515121844157	336.589263826233	337.671826141538	338.762933145955	339.862706112489	340.971260899699	342.08872509274	343.215229763641	344.350884911245	345.495848826676	346.650234244598	347.814198513911	348.987861418108	350.171379062808	351.364897604752	352.568565303463	353.782530669146	355.00694651782	356.241992237461	357.487810812483	358.744580561532	360.012475404591	361.29165506162	362.582311091653	363.884625011502	365.198782405265	366.524965532874	367.863386470313	369.214230896941	370.577714033415	371.954034327621	373.343425038209	374.746087405973	376.162255006614	377.592159068209	379.036038275163	380.49412640908	381.966669338894	383.45392363191	384.956159665095	386.473631559385	388.006613864905	389.555392298204	391.120238176193	392.701455777914	394.299346536726	395.91421252848	397.546371314523	399.196144688396	400.863862553172	402.549876441272	404.254516945534	405.978151488865	407.721137101914	409.483859804943	411.266694190407	413.07004155234	414.894300487198	416.739887237953	418.607223908192	420.496745640586	422.408896718994	424.344143848142	426.302955359079	428.285799741999	430.29317340555	432.325597770707	434.383576244741	436.467651381628	438.578364759863	440.716273883361	442.881971819724	445.076033284128	447.299072111173	449.55171297593	451.834606461803	454.148399370617	456.493768838488	458.871424213951	461.282079252298	463.726473799158	466.205365038264	468.71955344999	471.269842766751	473.857060952499	476.482087513956	479.145807344921	481.849154387138	484.593075697403	487.378560463357	490.206654396559	493.078417609237	495.994958189287	498.95742893455	501.96703862225	505.025039625529	508.132720353163	511.291442634854	514.5026505167	517.767804974259	521.088467929191	524.46626870898	527.902897845959	531.400152549294	534.95989644114	538.584080680638	542.274789698958	546.034145384948	549.864452343012	553.768091757408	557.747518989272	561.805424074629	565.944545037767	570.167785377149	574.478193381926	578.878983715234	583.373524134115	587.965349688373	592.658161144698	597.455915217283	602.362686198903	607.38278333453	612.520759557902	617.781340178183	623.169568099971	628.690691944205	634.350256583354	640.154056415438	646.108254327292	652.219306457877	658.494045988762	664.939667113622	671.563861108976	678.37468927545	685.380748913913	692.591272757018	700.016065191196	707.66564063272	715.551309889185	723.685293241391	732.080865026336	740.752337653102	749.715414610045	758.987223589422	768.586635796617	778.534438780476	788.85364748073	799.569844411308	810.711699901081	822.311474749906	834.405658444592	847.035846476178	860.250042002432	874.103616761422	888.661169284433	903.998601257005	920.205187421862	937.386200455058	955.665789345944	975.190154999591	996.130923125558	1018.68983011438	1043.10474781677	1069.65922495839	1098.69816458724	1130.65050823228	1166.06262333128	1205.64420026174	1250.32787144617	1301.32918125232	1360.12207708346	1428.06913991465	1505.22858577352	1588.02370489135	1666.65439488124	1725.16051358206	1747.21452319574	1725.68475468907	1667.6177469303	1589.30195891498	1506.71349843328	1429.69629627371	1361.86454669016	1303.17824265328	1252.27896877999	1207.69221728095	1168.20209777526	1132.87645240958	1101.00641964486	1072.04617145585	1045.56711665003	1021.22484571578	998.73584639385	977.862675623363	958.404061565337	940.188696777378	923.070872292771	906.926699494133	891.65134972858	877.155641842356	863.364137457538	850.212177291427	837.644510869462	825.613192480494	814.076585446758	802.99815949166	792.345499137796	782.089916288544	772.205647889757	762.669552426018	753.46069512483	744.560166410251	735.950606397695	727.616294901522	719.542770684732	711.71667837079	704.125764558068	696.758640947178	689.604708795811	682.654131880215	675.89772154273	669.326811339076	662.933236649802	656.709426367966	650.64812351428	644.742483088283	638.986083170931	633.372798872298	627.896797935736	622.552569330217	617.33489193761	612.238753441994	607.259464452571	602.392474674794	597.633523530277	592.978528304389	588.423605032879	583.965082135336	579.599444270761	575.32336887619	571.133642486987	567.027275163883	563.001374358501	559.053215898643	555.18020745117	551.379863524409	547.649817038995	543.987825607437	540.391768320353	536.859577802889	533.389357528136	529.979243607224	526.627431221861	523.332299323692	520.092199261134	516.90559433216	513.771030343904	510.687097285087	507.652437266696	504.665762236882	501.725832359839	498.831462048686	495.981501715434	493.174850633024	490.410453033728	487.687281030503	485.004362223538	482.360739392991	479.755490687697	477.187727765839	474.656604799986	472.16128333449	469.700950409379	467.274838678964	464.882188706652	462.522258736769	460.194344952548	457.897744718662	455.6318028455	453.395847637118	451.189249702105	449.011390642442	446.861662364536	444.739490495036	442.644287708812	440.575506153245	438.532616539307	436.51507150393	434.522367697232	432.554013294354	430.609498185255	428.688359294381	426.790136718036	424.914372309161	423.060629916796	421.228473987313	419.417491034206	417.627265280985	415.857410572204	414.107529683267	412.377245795682	410.666184241524	408.973998726278	407.300326389104	405.644824351537	404.007161115879	402.387011374436	400.784051082316	399.197977499421	397.628485060511	396.075276349809	394.538065309968	393.016566223003	391.510505959694	390.019619208687	388.543637701919	387.082311270449	385.635385791629	384.20262409113	382.783773355013	381.378622612214	379.986926836511	378.608469367829	377.24303272665	375.890413004894	374.550387758738	373.222766475109	371.907348373833	370.603936688771	369.31235237257	368.032395627695	366.763893047691	365.506669441333	364.260550700243	363.025369145015	361.800957353747	360.587151802972	359.383793549705	358.190730470888	357.007808526586	355.834877152875	354.671799662755	353.51842664544	352.374611166835	351.240230900708	350.115148398546	348.999222747448	347.892337041319	346.794358306306	345.705166274374	344.624636578931	343.552653808117	342.489099906868	341.43386275803	340.386826897313	339.347889205916	338.316934767317	337.293861422776	336.278571051298	335.270950830613	334.270906939073	333.278341756851	332.293161679959	331.315269238705	330.344571427659	329.380983612174	328.424406271073	327.474758990894	326.531958441317	325.595913317265	324.666538086145	323.7437624405	322.827495588269	321.917670328356	321.014198586193	320.117010517999	319.226025187355	206.645581239551	207.523672596147	208.40977808077	209.304011355981	210.206501510419	211.117372452962	212.036739936874	212.964729907068	213.901479652723	214.84712234117	215.801782793761	216.7656153984	217.73874764915	218.721329043009	219.713499504934	220.71541327121	221.727235155245	222.749108987113	223.781200601721	224.823668196151	225.876683793021	226.940416089423	228.015039160519	229.100735543014	230.197678083689	231.306074086041	232.426085250669	233.557928795015	234.701795913295	235.857895659887	237.026424872366	238.207612964835	239.401658935145	240.608806091715	241.829268971771	243.063293069278	244.311104991191	245.572958635218	246.849096871538	248.139785516932	249.445285185207	250.765847223213	252.101785135035	253.453333107942	254.820814059482	256.204515550485	257.604731566306	259.021782515754	260.455980618181	261.907654963903	263.377125193112	264.864748826316	266.370861020163	267.895828911506	269.44002035704	271.003806035885	272.587565983618	274.191708297247	275.816629506307	277.46274224612	279.130474073192	280.820250603156	282.532526007262	284.267758545015	286.026413505353	287.808962995387	289.615910908133	291.447744890553	293.304993608179	295.188184281524	297.097857469158	299.034566452789	300.998878887901	302.991379499997	305.012665376023	307.063354396568	309.144065174456	311.255446811297	313.398166055964	315.572880368563	317.780296122473	320.021122273426	322.296086695727	324.605941087121	326.95144220902	329.333379919121	331.75257887142	334.209857676252	336.706064287831	339.242056872165	341.818775166715	344.437112623153	347.098025145538	349.802506768503	352.551539869187	355.34620906919	358.187534215636	361.076661465658	364.0147128253	367.002894211128	370.042403008992	373.134533488922	376.280577702208	379.481925542412	382.739989175785	386.056253767725	389.432257870566	392.869608499598	396.369989106528	399.935157330445	403.566946057277	407.267294955637	411.038209424381	414.881826614056	418.800369633529	422.796195450591	426.871753563324	431.029674149574	435.272674895284	439.603671895843	444.025680560598	448.541928102738	453.15582830131	457.870938837638	462.691049328276	467.620140007847	472.662409142868	477.822299627647	483.104480958437	488.513870421012	494.055662574799	499.735290938056	505.558529145563	511.531404434169	517.660201304834	523.951636229364	530.412666784879	537.050642187978	543.873208913252	550.888457829793	558.104797812257	565.53103626594	573.176443104075	581.050726941925	589.164009495188	597.526912149182	606.150631264181	615.046756516797	624.227739808106	633.706411656212	643.496487479939	653.612278652911	664.069126427339	674.883230623443	686.071807787941	697.653392699958	709.647784556161	722.076345931769	734.962143117759	748.330360938658	762.208387295321	776.626281830577	791.617095923538	807.217393795123	823.467791332338	840.413324042202	858.104372279755	876.597393976814	895.955877466163	916.25165199707	937.5661258546	959.992291082306	983.637007213632	1008.62383354871	1035.09669231831	1063.22420559891	1093.20585630954	1125.27777966209	1159.72084526902	1196.86971942105	1237.12219586872	1280.95015072618	1328.91149345188	1381.66541350851	1439.99405694369	1504.83858217297	1577.35946442797	1659.03682572345	1751.82822269679	1858.39923102771	1982.453617269	2129.21605155342	2306.13426198248	2523.66697173528	2795.17377798361	3133.36219166559	3540.24010917108	3991.53139846455	4424.87933173492	4746.795251416	4867.32862582121	4748.44161954645	4427.85124817959	3995.2743948344	3544.17338858187	3137.09640690185	2798.58295820394	2526.79257332987	2309.05928293341	2132.00038586905	1985.12879402032	1860.98242240568	1754.33165685034	1661.47069895604	1579.73171042041	1507.15468378943	1442.25651721723	1383.87488982746	1331.0678329415	1283.05266590933	1239.17072426684	1198.86469972761	1161.66408254976	1127.1718782476	1095.05498063561	1065.03322020631	1036.87140011106	1010.37075361962	985.362946790866	961.704402232218	939.271294305975	917.956774066706	897.667462225262	878.321477360581	859.846505915986	842.1785473177	825.260478352363	809.041377672469	793.475608553371	778.522034575053	764.143632389433	750.306832208453	736.981060600928	724.138549611353	711.753846320663	699.803451160248	688.265640312576	677.12044078525	666.349057965614	655.934002929307	645.858918476248	636.108377324659	626.667769554899	617.523373533942	608.662162754973	600.071750800771	591.740395477266	583.656856328481	575.810547161649	568.191288518487	560.789381375031	553.595610872444	546.601209205502	539.797770319095	533.177265679571	526.732104873309	520.454986969392	514.339040273525	508.377671252075	502.564611822232	496.893875118113	491.359810642407	485.957082791522	480.680465358692	475.525245046956	470.486767765768	465.560605417947	460.742714281369	456.0291048074	451.416078413572	446.900100869943	442.477833147995	438.146099212794	433.901902789764	429.742355927221	425.664793026039	421.666621195834	417.745404011587	413.898825229616	410.124646895877	406.420794922779	402.785248322615	399.216096815922	395.711505209996	392.269739078712	388.889115531781	385.568036250792	382.304965164769	379.098422381065	375.946990017726	372.849299672403	369.804040052084	366.809944476662	363.865783443093	360.970362699127	358.12256898151	355.3212576985	352.565386574694	349.853890401381	347.185777555656	344.560075197252	341.975805910311	339.432061240868	336.927953647803	334.462586284764	332.035134161095	329.644736644905	327.290626877297	324.971997532538	322.688092039432	320.438162832448	318.221474556608	316.037350446027	313.885074273013	311.763986166544	309.673424633418	307.61276830206	305.581377429557	303.578657310891	301.604014466554	299.656865706287	297.736650732127	295.842832615748	293.974862891906	292.132227950211	290.314420936107	288.520944832267	286.751303153098	285.005046584038	283.281697705857	281.580812244959	279.901954889875	278.244696349891	276.608612929425	274.993315964219	273.398389465812	271.823459468852	270.268137239708	268.732067564991	267.214875264586	265.716213734615	264.235753037815	262.773134274552	261.328049574131	259.900173694614	258.489192212857	257.094797791012	255.716708526874	254.354612496293	253.008242797907	251.677311745399	250.36155374782	249.060701072444	247.77449199623	246.502677546095	245.245013650493	244.001258387518	242.771162577724	241.554509335963	240.351070970233	239.160611815495	237.982937297535	236.817820379091	235.665062806811	234.524455712323	233.395802836312	232.278908561018	231.173588860981	230.079656019613	228.996927932229	227.925221673298	226.864368886289	225.81420321221	224.774547363225	223.745241568137	222.726129671442	221.717053357861	220.717857743286	219.728390029854	218.748506363529	217.778059300905	216.816915139208	215.864925373066	214.921961790961	213.987881407929	213.0625676037	212.14587990326	211.237701911473	210.337904312647	209.446370027561	208.562979141446
