1	1384	-2100087.00598144
1	450	-2122184.94799426
0	52	-2132997.84100277
1	750	-2111037.75705245
0	1456	-2122933.41285957
0	885	-2128389.37283613
0	1456	-2137515.82646627
0	572	-2128251.19446562
0	10	-2107902.75643062
1	1452	-2112887.69640534
0	52	-2104878.42486985
1	1251	-2099662.87576279
0	519	-2091298.52315646
1	1151	-2124992.77802339
1	700	-2113794.37351432
1	1151	-2111064.76827493
0	52	-2106880.96477876
0	52	-2116316.6446508
0	415	-2107952.11055144
0	52	-2112371.40008587
0	237	-2090361.00451659
1	1102	-2105505.32893535
0	1509	-2125721.17308021
0	52	-2119026.54078678
0	52	-2114261.51239431
0	52	-2130120.55155111
1	11	-2106758.21547134
1	1153	-2115389.26226246
0	45	-2118426.40969745
0	396	-2105966.51613372
0	52	-2120077.19437928
1	1464	-2108542.45463842
0	291	-2114777.53224164
0	572	-2122884.44701026
1	1451	-2112731.65049046
0	1509	-2127869.63624624
0	52	-2132287.41439635
0	119	-2120279.65378239
0	1509	-2119460.70322175
1	1401	-2109248.91356562
0	238	-2120677.80035134
0	25	-2102501.62502207
0	103	-2116725.17185092
0	415	-2094473.69368471
0	51	-2115735.46962919
0	1509	-2116966.10260633
0	415	-2096989.97418556
0	52	-2143936.88127995
0	52	-2122927.85919172
0	141	-2112542.6462436
0	52	-2128813.88326032
0	207	-2112245.06832741
1	1050	-2114376.02855695
0	311	-2095617.19162632
1	1000	-2114307.99335745
1	17	-2124436.41989149
1	792	-2120447.32302054
0	1456	-2124488.85159386
0	727	-2098979.86458349
1	900	-2122082.98869516
1	1402	-2107298.76398651
0	84	-2122684.37641782
1	1401	-2104567.13496207
0	52	-2119502.67070352
1	1451	-2113387.45285492
1	422	-2111732.93600851
0	464	-2099490.5081724
1	200	-2102302.40946187
0	311	-2099168.08690565
0	322	-2095518.81126213
0	52	-2115945.87501293
0	1509	-2123417.45665136
1	1451	-2126711.95858425
0	52	-2123313.10756152
0	572	-2120625.15775866
0	518	-2108446.86321121
0	190	-2119348.29095003
0	1509	-2129141.68560553
0	52	-2138947.6494456
0	1093	-2107822.47878404
0	727	-2092031.16081263
0	52	-2117233.50709017
0	1509	-2104413.46700326
0	363	-2098029.90074672
0	259	-2096497.43252803
0	201	-2106289.14180397
0	52	-2114970.20041719
0	133	-2096542.53544381
0	1509	-2108321.58121767
0	519	-2096874.26748988
0	239	-2114715.40215698
0	1249	-2131670.8438305
0	52	-2105352.44736195
0	52	-2120140.02443721
1	1200	-2126638.56544095
0	1509	-2138434.70639375
0	1509	-2120964.54214656
1	1450	-2097833.33764722
0	519	-2112221.18850563
0	52	-2118072.74511832
