1	1559	-2144866.87184201
1	1559	-2101363.73090981
1	1559	-2230964.9245125
1	1559	-2173128.80740777
1	1559	-2198372.00688507
1	103	-2115019.18608237
1	1559	-2219527.18147474
1	1559	-2117834.1537391
1	1559	-2167031.20104422
1	1559	-2201135.28298287
1	103	-2207819.81312653
1	1559	-2109119.02698029
1	46	-2157184.79946952
1	1559	-2152194.64788562
1	1559	-2088628.30262281
1	103	-2205665.8134878
1	1559	-2120588.54323407
1	0	-2250426.57600432
1	1559	-2151661.88517622
1	1559	-2184391.83000734
1	259	-2253376.00712092
1	1559	-2193284.86656385
1	1559	-2203974.27287222
1	1559	-2133638.12969897
1	0	-2127841.39421458
1	1559	-2145820.15613427
1	1559	-2143512.66275587
1	1559	-2186683.86529916
1	103	-2179273.03869009
1	207	-2135462.00343053
1	1559	-2155014.66784267
1	415	-2143423.47090696
1	1559	-2165095.44064197
1	1559	-2143035.31750671
1	103	-2199574.31260926
1	1559	-2138919.26628535
1	1559	-2158132.06003415
1	1559	-2149420.75791022
1	1559	-2104979.77577709
1	1559	-2189005.76876593
1	1559	-2131374.3678667
1	155	-2178633.48869891
1	1559	-2136121.22634399
1	1559	-2081503.49161293
1	1559	-2205015.57905398
1	1559	-2177459.22837068
1	0	-2133644.06460651
1	1559	-2152729.1073374
1	51	-2161340.55728101
1	1559	-2130699.6033708
1	1559	-2155124.232551
1	51	-2207762.298844
1	1559	-2142053.04500291
1	1559	-2175543.29756578
1	1559	-2199779.24203659
1	1559	-2148829.81245411
1	1559	-2109039.37546571
1	207	-2165888.67442102
1	0	-2240656.5011687
1	1559	-2152204.92066506
1	207	-2153144.00547579
1	311	-2131397.80747205
1	1559	-2118185.86980202
1	1559	-2168231.64115519
1	1559	-2157063.14238137
1	1559	-2163305.55409514
1	1559	-2154560.19766067
1	155	-2212056.2517962
1	103	-2163652.38585426
1	311	-2149570.84181776
1	363	-2172863.66393991
1	0	-2163966.30183178
1	1559	-2173543.99964691
1	1559	-2106840.74498033
1	415	-2187461.86071994
1	1559	-2175622.98650107
1	1559	-2153779.97530649
1	1559	-2110781.89101064
1	155	-2179859.38044376
1	207	-2124932.64093531
1	1559	-2136877.01648499
1	415	-2104234.86898959
1	0	-2143278.63372186
1	1559	-2191282.56416481
1	1559	-2193525.97275441
1	207	-2179850.05207242
1	1559	-2121668.60640955
1	259	-2191226.35771947
1	1559	-2134826.46318004
1	1559	-2148467.06278424
1	1559	-2076133.23273542
1	1559	-2113241.62281258
1	1559	-2131718.67126949
1	155	-2192493.79116007
1	1559	-2199653.91443511
1	0	-2168867.70510179
1	1559	-2197379.16047561
1	155	-2147845.85194169
1	1559	-2163618.0233574
1	1559	-2144659.03120916
