390	0	274	0	291	605	416	0	274	0	265	605	
0	111	75	431	0	943	0	111	75	431	0	943	
864	185	214	7	7	283	819	198	239	7	8	289	
701	465	81	0	31	282	714	469	91	0	12	274	
546	35	44	34	215	686	546	35	111	0	213	655	
231	172	37	133	0	987	263	169	37	104	0	987	
76	672	435	23	62	292	76	686	425	10	49	314	
113	521	32	260	152	482	76	521	32	268	181	482	
294	264	0	92	30	880	258	204	0	127	0	971	
260	68	65	0	137	1030	296	68	35	0	147	1014	
0	0	175	209	65	1111	0	0	175	175	67	1143	
39	465	275	22	145	614	0	467	253	52	146	642	
147	628	442	35	23	285	147	628	442	35	15	293	
149	0	179	93	36	1103	186	0	176	93	35	1070	
0	0	0	0	0	0	821	389	35	0	30	285	
876	134	42	230	48	230	876	134	42	230	53	225	
347	250	457	0	110	396	347	250	433	0	130	400	
480	36	68	521	8	447	384	37	70	565	18	486	
237	111	102	0	298	812	204	111	102	0	301	842	
477	486	32	44	45	476	477	486	32	44	24	497	
323	308	35	274	185	435	288	321	0	308	192	451	
251	165	6	126	64	948	251	165	6	126	95	917	
113	584	569	18	2	274	76	594	581	28	2	279	
924	134	85	0	55	362	943	115	85	0	57	360	
565	509	75	30	132	249	565	511	78	24	132	250	
313	69	94	191	263	630	280	70	160	155	278	617	
76	568	364	246	10	296	76	519	386	246	11	322	
144	35	287	41	183	870	144	74	284	0	183	875	
76	449	37	68	0	930	76	449	37	68	0	930	
78	663	19	0	116	684	39	674	0	18	149	680	
39	113	140	0	102	1166	0	115	174	0	64	1207	
650	448	18	120	48	276	614	458	44	120	48	276	
496	145	252	0	54	613	457	145	256	0	55	647	
867	257	91	49	12	284	867	242	88	62	12	289	
685	28	0	0	251	596	685	0	0	0	263	612	
351	294	360	0	36	519	351	269	380	0	36	524	
39	662	333	34	32	460	0	630	395	0	56	479	
419	111	90	0	18	922	399	111	93	17	18	922	
150	255	294	22	105	734	150	255	294	37	138	686	
39	383	66	87	256	729	78	376	65	84	207	750	
256	426	84	353	51	390	256	426	84	363	51	380	
319	384	168	80	161	448	319	384	168	89	163	437	
78	378	465	81	29	529	0	417	499	81	31	532	
1006	38	112	128	22	254	1006	38	112	128	15	261	
488	39	38	111	482	402	488	39	38	111	490	394	
1054	44	169	24	14	255	1067	44	165	32	0	252	
441	583	69	8	129	330	479	544	43	8	126	360	
398	0	289	203	12	658	416	39	275	195	14	621	
467	76	39	510	0	468	467	76	39	494	0	484	
332	0	96	28	371	733	323	0	95	0	369	773	
851	55	0	65	91	498	870	53	0	62	91	484	
649	0	249	219	10	433	682	0	247	215	8	408	
435	363	204	69	22	467	411	336	226	69	34	484	
270	90	255	10	30	905	270	90	255	10	30	905	
466	309	50	56	247	432	440	335	18	56	252	459	
251	71	144	89	39	966	251	71	144	52	3	1039	
0	364	69	172	23	932	0	389	107	144	0	920	
340	136	461	240	24	359	308	105	480	257	30	380	
111	102	357	36	24	930	111	102	326	36	0	985	
500	74	0	70	202	714	461	76	0	72	209	742	
183	74	105	0	207	991	144	76	72	0	209	1059	
992	65	17	76	48	362	1009	52	32	76	48	343	
378	313	69	0	31	769	378	310	75	0	53	744	
470	486	52	125	182	245	448	486	52	135	183	256	
395	369	44	229	159	364	395	369	44	220	170	362	
336	66	290	4	99	765	336	74	290	4	75	781	
394	377	63	13	9	704	394	344	75	12	8	727	
183	350	92	0	0	935	183	350	92	11	24	900	
324	545	10	0	117	564	324	545	10	0	117	564	
612	117	60	66	66	639	647	82	60	66	66	639	
116	230	8	175	136	895	39	230	78	150	140	923	
494	0	120	88	285	573	482	0	120	50	294	614	
374	269	455	34	0	428	319	307	460	45	0	429	
113	248	251	182	161	605	113	248	283	175	152	589	
873	294	0	0	16	377	836	320	0	0	16	388	
144	209	228	39	2	938	144	248	225	38	3	902	
152	497	14	365	0	532	152	497	0	365	0	546	
607	64	312	64	161	352	607	64	312	41	172	364	
144	39	0	35	0	1342	144	74	0	34	0	1308	
371	197	318	12	40	622	361	199	313	12	48	627	
726	251	109	95	36	343	726	230	122	95	44	343	
428	0	270	21	202	639	428	0	270	21	182	659	
427	203	275	57	45	553	428	203	275	12	19	623	
0	417	17	0	0	1126	0	437	17	0	0	1106	
76	139	389	411	47	498	76	139	389	388	25	543	
78	0	0	374	505	603	78	0	0	374	538	570	
187	36	0	37	68	1232	187	36	0	0	68	1269	
115	38	240	161	22	984	76	0	279	168	23	1014	
285	0	64	293	36	882	251	0	66	310	36	897	
393	433	37	254	17	426	393	433	6	255	0	473	
188	0	109	227	154	882	147	0	39	233	128	1013	
0	39	39	344	36	1102	0	39	0	410	0	1111	
573	546	8	93	42	298	572	546	4	93	28	317	
540	142	0	36	258	584	559	88	0	0	269	644	
204	93	239	160	326	538	204	93	202	70	331	660	
0	401	85	385	162	527	0	437	83	384	160	496	
39	720	27	31	26	717	0	694	28	38	33	767	
345	413	129	4	76	593	316	360	105	4	56	719	
113	438	306	90	17	596	113	438	306	107	16	580	
345	239	375	24	205	372	345	239	375	24	205	372	
