709	264	93	50	3	441	674	321	89	72	0	404	
354	72	742	118	57	217	382	72	734	103	56	213	
316	630	57	176	35	346	316	654	77	158	18	337	
650	477	71	24	148	190	619	488	70	64	136	183	
558	330	104	119	120	329	558	324	126	98	117	337	
391	310	331	212	1	315	425	306	293	220	22	294	
447	379	99	236	23	376	412	296	117	234	12	489	
439	260	129	248	139	345	477	203	161	217	177	325	
248	619	17	25	91	560	209	595	33	13	126	584	
190	244	157	247	143	579	152	214	189	226	92	687	
39	259	335	263	181	483	39	259	361	266	126	509	
458	269	127	274	104	328	419	306	95	286	109	345	
482	408	100	28	179	363	450	462	93	4	101	450	
633	317	62	6	78	464	633	303	57	6	74	487	
329	315	223	137	26	530	297	384	205	185	22	467	
307	708	156	113	35	241	268	724	143	116	43	266	
607	586	64	73	26	204	545	615	76	59	30	235	
697	273	224	98	18	250	759	163	269	75	18	276	
214	178	67	157	424	520	175	184	35	161	421	584	
334	196	318	93	149	470	304	270	324	30	149	483	
609	155	83	62	148	503	610	158	58	68	149	517	
587	386	49	182	97	259	573	396	23	197	90	281	
480	164	249	279	162	226	356	102	283	339	186	294	
528	159	216	115	128	414	411	202	167	125	105	550	
401	274	518	113	49	205	332	221	563	140	62	242	
497	294	51	261	144	313	511	293	90	256	117	293	
391	163	452	46	289	219	422	189	465	45	267	172	
0	0	0	0	0	0	186	299	378	22	319	356	
362	135	32	315	317	399	362	71	98	261	305	463	
147	218	527	172	222	274	188	211	535	167	191	268	
294	262	378	67	3	556	294	293	367	56	12	538	
401	253	224	181	228	273	430	240	190	200	208	292	
525	30	333	203	69	400	555	58	295	237	63	352	
491	404	296	81	76	212	486	447	262	52	102	211	
610	252	160	305	28	205	557	318	167	282	23	213	
338	173	440	198	123	288	368	240	402	132	133	285	
225	240	484	27	66	518	189	243	512	55	66	495	
281	351	295	170	24	439	248	327	325	173	60	427	
365	224	92	163	131	585	398	223	118	129	172	520	
252	129	213	21	163	782	281	130	176	37	181	755	
368	110	136	201	208	537	299	113	173	176	185	614	
78	254	227	447	184	370	78	181	231	494	125	451	
190	402	84	160	178	546	188	349	0	135	242	646	
225	260	244	301	179	351	188	290	245	343	168	326	
409	132	196	114	93	616	409	104	172	171	46	658	
712	325	46	70	77	330	709	325	48	70	46	362	
565	440	83	105	36	331	507	423	86	110	44	390	
0	243	534	142	114	527	39	242	495	141	122	521	
450	165	244	183	202	316	482	184	210	178	172	334	
652	432	177	28	82	189	604	477	193	47	90	149	
365	191	181	207	204	412	330	192	243	166	234	395	
360	167	417	173	206	237	290	205	475	186	182	222	
395	38	276	291	38	522	322	40	363	269	26	540	
78	113	464	134	186	585	78	150	450	120	169	593	
298	327	395	84	44	412	333	262	431	76	44	414	
76	412	66	119	294	593	113	314	97	32	366	638	
452	93	336	103	178	398	452	114	345	101	160	388	
531	225	293	5	86	420	566	217	303	44	82	348	
626	165	104	176	259	230	589	165	74	188	257	287	
366	161	205	112	281	435	397	125	175	112	296	455	
224	210	213	253	14	646	187	176	213	304	13	667	
591	414	47	148	141	219	584	424	69	121	131	231	
350	222	1	253	30	704	350	282	58	186	49	635	
567	141	36	90	28	698	530	145	37	125	51	672	
490	398	74	342	6	250	357	495	75	374	17	242	
621	169	114	174	140	342	642	57	143	190	180	348	
484	161	55	135	29	696	484	188	53	124	31	680	
214	166	294	404	80	402	175	163	298	428	80	416	
490	389	124	263	105	189	485	308	100	317	134	216	
411	38	209	251	168	483	316	38	276	271	168	491	
504	554	46	111	124	221	529	500	87	104	122	218	
811	224	115	140	89	181	863	208	109	127	71	182	
364	396	347	105	66	282	295	444	349	87	82	303	
774	124	124	177	110	251	854	146	112	160	93	195	
503	313	36	255	170	283	503	328	36	236	187	270	
1038	66	68	60	50	278	1011	44	71	45	28	361	
300	102	218	160	360	420	269	137	150	123	414	467	
183	642	78	144	229	284	256	535	69	152	226	322	
153	276	213	252	209	457	226	276	205	202	135	516	
262	704	313	29	63	189	116	810	290	45	83	216	
424	164	289	147	93	443	387	103	216	100	142	612	
601	124	430	88	67	250	543	127	458	74	77	281	
769	207	139	151	76	218	769	207	117	141	106	220	
78	547	422	72	193	248	39	506	451	73	227	264	
458	422	144	226	33	277	425	415	150	218	36	316	
257	233	246	86	26	712	220	204	309	60	3	764	
470	460	72	181	83	294	398	530	40	150	86	356	
319	102	99	517	51	472	357	68	67	549	26	493	
1072	138	36	52	21	241	1072	134	16	54	40	244	
480	233	75	362	45	365	560	227	68	361	69	275	
384	362	170	135	46	463	455	377	157	129	24	418	
296	262	150	320	53	479	295	293	202	245	75	450	
215	196	324	188	261	376	248	229	297	186	194	406	
333	497	43	312	181	194	226	530	22	367	192	223	
560	561	26	72	58	283	524	607	48	68	79	234	
332	313	266	183	58	408	395	366	227	128	40	404	
357	475	43	76	116	493	290	568	63	44	80	515	
550	90	59	103	232	526	548	61	60	107	234	550	
190	107	448	257	100	458	152	179	447	268	75	439	
327	320	176	446	34	257	183	406	180	460	35	296	
