111	0	256	359	90	744	111	0	256	332	63	798	
484	65	139	104	27	741	446	66	126	107	27	788	
336	39	376	0	26	783	336	88	364	0	0	772	
76	0	273	37	60	1114	76	0	273	37	60	1114	
407	0	39	508	21	585	391	0	39	508	16	606	
323	99	63	34	138	903	288	99	63	35	138	937	
629	254	90	14	26	547	652	251	113	10	25	509	
528	44	602	21	21	344	489	44	609	17	6	395	
183	391	507	99	94	286	183	353	512	103	94	315	
800	127	9	263	102	259	774	127	9	276	105	269	
488	62	140	144	27	699	488	37	174	139	28	694	
790	145	40	0	119	466	790	145	40	0	142	443	
0	0	512	465	0	583	39	0	420	475	0	626	
500	279	118	12	190	461	539	321	108	26	153	413	
212	357	56	195	50	690	212	329	57	195	50	717	
0	286	457	28	185	604	0	214	488	0	189	669	
364	313	0	31	330	522	356	345	0	30	329	500	
329	471	108	28	235	389	329	502	107	35	216	371	
833	193	14	0	0	520	800	194	0	21	0	545	
39	77	170	202	90	982	39	77	170	169	93	1012	
116	0	0	140	158	1146	78	0	38	205	150	1089	
256	47	255	226	32	744	256	47	255	191	18	793	
39	231	0	220	247	823	39	269	0	219	239	794	
0	0	0	0	0	0	592	0	311	28	182	447	
588	34	0	0	81	857	588	0	0	0	54	918	
76	204	0	743	93	444	113	204	36	674	71	462	
479	272	0	79	8	722	479	272	13	40	19	737	
361	0	524	165	242	268	291	34	511	148	248	328	
513	320	75	4	243	405	436	308	90	14	266	446	
189	0	326	144	66	835	114	0	356	146	68	876	
175	703	23	0	66	593	175	694	23	22	70	576	
400	132	0	76	201	751	400	132	0	76	201	751	
279	58	216	28	91	888	279	97	177	28	92	887	
78	0	0	0	148	1334	0	39	0	0	224	1297	
404	251	329	44	74	458	404	221	364	42	66	463	
377	36	20	0	0	1127	364	40	24	0	0	1132	
227	70	183	276	78	726	153	37	194	285	84	807	
152	352	407	41	173	435	152	367	402	41	152	446	
0	243	233	520	0	564	0	204	272	497	0	587	
39	711	0	175	81	554	39	711	0	140	84	586	
872	46	38	79	46	479	872	21	63	79	46	479	
886	107	46	148	44	329	886	110	30	160	45	329	
675	123	188	0	0	574	675	123	188	0	0	574	
554	325	168	31	41	441	583	290	156	43	41	447	
654	307	99	73	6	421	654	292	134	48	4	428	
76	829	102	263	30	260	76	829	125	242	30	258	
263	406	61	0	29	801	263	400	61	0	29	807	
797	104	54	212	0	393	787	104	54	198	0	417	
326	620	0	149	96	369	326	620	0	149	94	371	
375	547	0	181	59	398	375	547	0	163	59	416	
794	168	0	80	48	470	794	168	0	80	48	470	
256	31	0	414	245	614	256	31	0	384	210	679	
739	247	0	6	143	425	739	224	0	6	135	456	
0	286	391	163	110	610	0	286	356	167	115	636	
39	311	361	139	0	710	39	311	361	139	0	710	
347	457	320	93	7	336	336	484	302	91	0	347	
39	242	376	85	28	790	39	209	393	50	0	869	
181	364	66	138	62	749	220	350	66	102	42	780	
312	568	190	142	4	344	312	572	190	124	0	362	
39	0	38	39	110	1334	0	0	78	0	74	1408	
39	144	38	394	0	945	39	144	73	304	18	982	
318	30	8	145	291	768	279	0	8	84	290	899	
272	522	8	60	111	587	272	528	9	60	129	562	
39	329	363	215	112	502	39	329	342	198	100	552	
453	144	80	0	6	877	472	144	22	0	7	915	
183	108	35	102	33	1099	183	108	35	68	0	1166	
993	91	114	69	8	285	993	91	108	69	8	291	
375	0	39	0	0	1146	375	0	39	0	38	1108	
431	491	187	185	29	237	400	501	207	179	39	234	
793	47	196	36	143	345	793	47	205	45	140	330	
175	175	67	258	33	852	209	175	34	208	0	934	
924	54	122	0	58	402	924	54	122	0	65	395	
279	175	242	162	148	554	279	175	242	158	132	574	
280	380	402	89	51	358	280	380	402	89	51	358	
78	74	696	126	172	414	39	76	721	149	175	400	
256	380	441	116	48	319	256	350	454	101	60	339	
78	308	66	366	14	728	39	270	0	392	15	844	
0	150	601	0	46	763	39	108	628	0	45	740	
324	197	228	63	2	746	291	198	237	55	31	748	
336	77	113	299	175	560	336	77	137	299	134	577	
525	25	454	42	1	513	525	49	452	40	20	474	
0	39	140	0	39	1342	0	78	140	0	38	1304	
390	0	38	51	152	929	351	0	0	51	191	967	
0	599	39	439	34	449	0	599	10	468	23	460	
558	104	529	0	41	328	569	93	516	0	42	340	
279	261	196	250	47	527	279	261	196	250	24	550	
0	147	39	38	402	934	0	147	35	0	317	1061	
981	297	40	22	8	212	981	285	36	35	11	212	
0	446	186	367	206	355	0	485	180	355	191	349	
290	34	93	139	213	791	290	34	93	86	247	810	
286	38	382	56	194	604	286	38	382	27	216	611	
375	389	42	90	0	664	389	419	42	90	0	620	
149	298	115	234	0	764	113	292	122	243	26	764	
39	0	429	62	240	790	39	0	429	94	238	760	
76	510	404	164	55	351	76	483	413	164	38	386	
39	392	38	98	0	993	0	390	2	127	0	1041	
115	416	171	0	249	609	115	453	166	0	243	583	
439	670	121	36	20	274	439	673	113	44	0	291	
147	338	28	0	0	1047	147	309	64	0	0	1040	
667	0	36	83	22	752	667	0	36	83	5	769	
