263	483	128	103	75	508	190	496	114	158	74	528	
629	208	326	24	125	248	626	197	318	11	130	278	
350	88	593	146	27	356	350	45	671	126	15	353	
680	63	160	222	187	248	647	64	167	185	173	324	
434	160	118	108	133	607	190	279	93	149	88	761	
540	107	84	130	370	329	555	133	55	50	437	330	
577	114	200	92	53	524	443	128	219	107	122	541	
516	475	238	131	44	156	386	553	262	138	50	171	
578	324	111	70	177	300	518	339	134	77	167	325	
539	708	121	35	10	147	610	647	100	26	34	143	
191	493	66	149	151	510	153	498	45	157	158	549	
298	168	149	242	155	548	226	205	150	253	145	581	
262	403	297	252	171	175	297	369	295	246	170	183	
209	64	331	117	352	487	281	62	254	117	332	514	
154	181	185	364	251	425	116	148	155	308	213	620	
702	555	90	20	84	109	629	621	147	7	69	87	
188	489	309	83	62	429	188	451	332	76	70	443	
263	537	347	144	9	260	153	588	397	113	30	279	
434	469	292	47	182	136	396	432	351	46	184	151	
188	298	194	236	352	292	187	298	68	306	319	382	
530	342	162	97	111	318	364	428	192	137	83	356	
337	539	214	176	51	243	374	522	209	156	66	233	
1006	142	80	110	15	207	1016	148	99	93	18	186	
259	562	117	102	260	260	294	568	139	105	207	247	
545	383	208	80	36	308	494	428	223	69	44	302	
554	108	96	205	216	381	576	85	60	261	201	377	
757	31	75	151	94	452	744	64	84	146	91	431	
541	270	125	144	230	250	469	336	125	165	241	224	
751	48	382	121	22	236	755	117	313	139	42	194	
330	435	131	214	242	208	332	446	155	273	145	209	
77	443	414	14	243	369	77	372	447	18	225	421	
0	179	96	448	106	731	0	213	93	465	116	673	
595	303	7	88	131	436	614	244	12	99	121	470	
216	338	416	191	62	337	248	367	362	206	77	300	
78	589	186	221	79	407	39	536	197	203	76	509	
186	338	393	108	189	346	221	276	407	138	198	320	
296	613	258	50	22	321	330	595	246	68	0	321	
218	305	171	49	340	477	252	302	171	86	259	490	
605	226	328	128	25	248	575	118	363	122	30	352	
477	208	189	161	262	263	417	209	195	166	167	406	
505	309	221	32	177	316	504	334	217	30	139	336	
256	239	222	121	253	469	360	258	231	99	227	385	
660	133	129	184	72	382	689	104	158	166	93	350	
836	329	158	38	17	182	831	326	147	41	11	204	
444	126	315	151	51	473	444	88	346	109	2	571	
413	423	161	191	171	201	444	443	135	188	159	191	
650	426	55	67	66	296	650	421	33	78	81	297	
215	215	190	482	69	389	215	183	159	501	70	432	
154	247	370	199	160	430	116	318	423	186	115	402	
415	562	155	149	77	202	418	561	155	145	91	190	
391	225	450	173	41	280	381	234	429	175	72	269	
218	77	446	216	78	525	252	38	528	198	46	498	
504	264	106	396	146	144	504	264	163	390	129	110	
224	291	471	195	63	316	293	267	472	197	78	253	
517	177	4	295	89	478	484	180	0	257	107	532	
114	432	355	110	198	351	77	436	374	101	234	338	
153	421	296	272	117	301	39	484	324	301	115	297	
457	537	201	4	57	304	412	552	230	9	74	283	
525	186	309	62	46	432	598	222	271	56	29	384	
248	467	162	222	234	227	319	452	136	215	199	239	
804	389	70	80	45	172	823	392	62	95	44	144	
293	305	504	80	55	323	288	309	482	100	56	325	
658	101	330	245	38	188	658	127	324	257	34	160	
639	343	156	111	110	201	551	329	221	134	113	212	
182	410	104	129	59	676	213	376	69	220	103	579	
458	378	204	99	49	372	484	386	176	112	47	355	
295	95	384	123	53	610	226	101	465	108	60	600	
586	504	228	39	4	199	547	517	237	28	32	199	
0	0	0	0	0	0	398	239	295	157	83	388	
147	200	312	221	53	627	147	311	327	197	21	557	
598	392	129	136	84	221	614	452	87	103	58	246	
227	175	276	352	93	437	116	184	351	274	120	515	
292	325	28	131	312	472	287	364	59	184	270	396	
612	597	12	125	23	191	460	615	16	197	25	247	
399	224	582	149	46	160	364	318	523	148	32	175	
457	445	74	170	27	387	423	397	106	155	0	479	
77	112	230	77	238	826	116	179	168	82	216	799	
698	122	101	93	205	341	648	148	88	145	188	343	
323	598	246	59	37	297	288	622	265	40	1	344	
672	282	66	224	84	232	733	287	102	191	74	173	
686	83	145	332	93	221	667	102	149	324	100	218	
292	175	214	168	48	663	258	104	121	190	50	837	
325	338	244	112	105	436	325	250	228	122	140	495	
330	416	334	126	95	259	364	321	311	126	90	348	
384	137	233	493	38	275	414	72	259	499	18	298	
558	187	248	147	67	353	564	187	244	128	72	365	
308	206	300	80	249	417	308	241	320	100	153	438	
357	72	384	112	14	621	325	72	397	67	16	683	
572	290	86	99	189	324	572	249	58	103	189	389	
323	173	333	167	71	493	323	174	253	210	79	521	
554	594	36	90	65	221	554	585	53	80	81	207	
490	128	117	348	48	429	485	162	115	301	61	436	
454	137	239	10	26	694	454	110	234	23	41	698	
495	439	200	129	31	266	491	413	198	136	53	269	
280	203	382	250	189	256	355	163	324	262	200	256	
581	303	167	27	237	245	544	276	165	12	260	303	
78	221	201	194	228	638	78	256	259	212	146	609	
402	137	0	356	107	558	336	77	37	388	97	625	
328	348	312	274	134	164	328	383	265	275	150	159	
396	198	261	332	103	270	364	201	250	311	111	323	
