77	676	199	116	200	292	77	676	181	128	203	295	
190	473	193	102	88	514	190	469	167	130	22	582	
191	483	162	271	247	206	228	503	178	208	244	199	
345	460	260	197	106	192	340	409	282	214	99	216	
227	304	382	193	140	314	227	304	402	210	117	300	
774	204	305	97	53	127	701	282	292	117	49	119	
655	173	94	163	92	383	720	137	95	124	90	394	
353	515	308	156	71	157	358	564	294	128	65	151	
295	314	60	92	316	483	331	311	28	65	281	544	
39	179	642	162	280	258	39	179	591	169	303	279	
359	278	29	281	154	459	358	217	0	264	178	543	
262	355	309	102	130	402	367	269	271	136	95	422	
329	447	213	259	48	264	434	357	253	232	56	228	
339	225	466	112	46	372	348	279	473	109	34	317	
76	212	394	131	31	716	76	250	422	147	48	617	
462	260	216	118	121	383	431	268	219	130	102	410	
152	144	728	84	173	279	113	146	731	99	146	325	
227	390	111	119	127	586	186	405	167	111	101	590	
227	565	335	43	34	356	190	613	250	62	0	445	
39	149	403	201	77	691	0	190	427	225	77	641	
515	475	217	105	59	222	514	427	233	87	72	260	
414	293	40	141	79	593	479	231	39	135	65	611	
1061	137	85	38	46	193	1037	115	75	54	65	214	
359	548	217	62	6	368	285	572	206	82	7	408	
333	643	153	43	133	255	297	665	164	41	148	245	
363	431	50	51	234	431	323	416	54	53	239	475	
489	446	136	221	58	210	423	448	136	250	66	237	
402	555	250	39	95	219	262	569	330	10	94	295	
322	170	330	352	131	255	326	200	315	361	112	246	
428	474	174	152	85	247	428	474	191	127	81	259	
425	281	312	299	34	209	389	287	348	279	41	216	
227	139	373	121	103	597	116	182	397	115	177	573	
886	264	132	48	39	191	889	288	144	34	49	156	
289	560	402	92	40	177	252	544	416	115	39	194	
262	528	62	152	136	420	262	493	78	185	105	437	
774	218	1	77	40	450	761	212	15	89	13	470	
324	550	72	52	90	472	286	565	95	29	51	534	
622	399	86	61	100	292	601	404	71	58	73	353	
252	316	109	244	343	296	213	308	132	253	350	304	
684	330	39	118	58	331	673	343	0	93	79	372	
358	296	296	30	227	353	324	327	319	25	235	330	
113	426	281	188	222	330	76	431	268	173	259	353	
310	327	174	112	48	589	348	323	141	69	71	608	
369	288	107	59	126	611	405	286	103	4	107	655	
389	270	35	93	63	710	360	242	69	57	63	769	
862	67	197	61	45	328	892	37	206	55	42	328	
448	219	425	161	3	304	437	173	429	201	37	283	
705	385	177	0	52	241	501	539	206	12	69	233	
382	367	132	172	50	457	307	403	130	157	88	475	
153	296	35	383	129	564	153	260	36	422	124	565	
294	240	255	58	321	392	289	245	230	58	330	408	
970	238	161	40	34	117	922	266	152	51	25	144	
115	838	129	76	63	339	152	809	100	103	91	305	
327	453	291	32	52	405	363	417	316	30	64	370	
468	63	347	65	213	404	432	35	305	69	254	465	
362	184	237	217	64	496	322	144	254	207	41	592	
390	5	282	167	264	452	354	3	255	251	243	454	
802	183	207	145	70	153	831	154	166	154	59	196	
116	250	164	192	194	644	78	252	64	236	181	749	
484	130	239	154	231	322	484	155	250	151	227	293	
551	398	74	55	37	445	484	490	71	20	37	458	
391	105	569	22	72	401	370	113	585	24	103	365	
329	220	36	123	327	525	258	201	67	125	358	551	
264	230	243	139	76	608	191	274	247	111	53	684	
503	681	140	43	10	183	438	707	161	30	10	214	
1102	85	149	85	48	91	1043	119	146	99	38	115	
521	398	285	72	15	269	642	376	201	55	32	254	
214	439	230	369	111	197	214	441	204	389	100	212	
295	204	603	83	48	327	400	224	524	59	26	327	
296	168	301	26	247	522	296	201	294	25	191	553	
154	277	0	130	33	966	116	250	0	133	0	1061	
78	442	98	320	111	511	39	410	137	303	132	539	
896	219	146	66	4	229	813	243	182	53	0	269	
678	221	342	72	26	221	678	150	383	72	31	246	
927	221	153	98	59	102	923	232	137	119	38	111	
400	194	382	106	182	296	331	228	432	115	164	290	
377	229	485	66	31	372	294	258	506	67	0	435	
0	0	0	0	0	0	679	307	232	44	7	291	
188	109	366	311	93	493	152	146	407	321	95	439	
397	410	104	95	230	324	288	375	170	77	263	387	
260	344	253	76	50	577	224	382	172	54	53	675	
188	555	430	81	83	223	223	545	401	82	74	235	
1102	109	90	64	48	147	1102	125	63	54	59	157	
724	120	140	203	95	278	724	119	129	189	85	314	
252	140	497	189	0	482	183	212	470	173	0	522	
886	106	287	81	30	170	935	98	260	74	19	174	
610	90	411	105	154	190	549	0	480	94	186	251	
152	340	65	306	263	434	224	266	33	338	218	481	
586	59	178	182	227	328	586	49	159	157	212	397	
264	466	115	144	76	495	228	529	136	128	46	493	
711	124	272	60	98	295	646	155	306	57	137	259	
152	345	292	50	47	674	152	345	292	156	66	549	
260	140	253	168	191	548	152	146	325	160	178	599	
332	639	47	112	34	396	332	639	46	129	54	360	
721	83	87	141	240	288	721	63	106	108	249	313	
292	429	430	175	26	208	257	458	406	192	23	224	
226	275	194	32	189	644	189	278	194	33	217	649	
895	252	116	134	20	143	895	273	89	136	19	148	
517	358	191	114	36	344	453	384	193	87	33	410	
153	588	266	175	98	280	153	588	261	170	138	250	
