"V1"	"V1"	"V1"	"V1"	"V1"	"V1"
"1"	0.329942854265193	0.211548208168342	0.134453289069696	0.0887731396793651	0.0602604570904717	0.175022051726932
"2"	0.317926783306241	0.220878635478057	0.14147292023551	0.0917665872839483	0.0609311001198516	0.167023973576384
"3"	0.318117491739279	0.220898501799907	0.14145613457664	0.0917385353732695	0.0609035204823221	0.166885816028584
"4"	0.318307358499144	0.220918241836602	0.141438845934983	0.0917103847787049	0.0608759808320282	0.166749188118536
"5"	0.318496358874455	0.220937842059074	0.141421062096224	0.0916821429035926	0.0608484875714043	0.166614106495248
"6"	0.318684446894391	0.220957281501602	0.141402794206874	0.0916538178521669	0.0608210496835785	0.166480609861388
"7"	0.318871587679534	0.220976544190398	0.141384051922282	0.0916254184507258	0.0607936758779992	0.166348721879059
"8"	0.319057746408087	0.220995608920772	0.141364847849497	0.0915969529621594	0.0607663732784152	0.166218470581083
"9"	0.319242891209723	0.221014461846961	0.141345189399863	0.0915684304119212	0.060739150206547	0.166089876924965
"10"	0.319426981431134	0.221033087921402	0.141325085314327	0.0915398580805823	0.0607120152545156	0.165962971998037
"11"	0.319609987841378	0.221051468511436	0.14130454767662	0.0915112448099081	0.0606849751207069	0.165837776039949
"12"	0.319791866268723	0.221069586344147	0.141283587110757	0.0914826001858408	0.060658040491079	0.16571431959946
"13"	0.319972596489788	0.22108742762056	0.141262210794461	0.0914539298759872	0.0606312159053189	0.165592619313897
"14"	0.320152132952807	0.221104973957342	0.141240430923495	0.0914252452452304	0.060604511739131	0.165472705181995
"15"	0.320330453895629	0.221122215087562	0.141218255721377	0.0913965516788693	0.0605779336646753	0.165354589951882
"16"	0.32050752200013	0.221139130366737	0.141195698078802	0.0913678587564714	0.060551490465305	0.165238300332554
"17"	0.320683301263942	0.221155707565223	0.141172764271892	0.0913391748637432	0.0605251902842272	0.165123861750987
"18"	0.320857776973592	0.221171935541725	0.141149462101225	0.0913105054894637	0.0604990382357706	0.165011281658219
"19"	0.32103090217881	0.221187795866987	0.141125807745936	0.0912818616537653	0.0604730439606011	0.164900588593902
"20"	0.321202655533952	0.221203275203843	0.141101803757346	0.0912532495276053	0.0604472134843895	0.164791802492869
"21"	0.321373005538534	0.221218363181139	0.141077464100157	0.0912246767367089	0.0604215554947388	0.164684934948717
"22"	0.321541914370597	0.221233043296541	0.141052795698909	0.0911961541743714	0.0603960768000798	0.164580015659519
"23"	0.321709379268467	0.221247305130602	0.141027807374497	0.0911676834313407	0.0603707814790007	0.164477043316095
"24"	0.321875346360834	0.221261133154951	0.141002510757671	0.0911392776183194	0.0603456812282348	0.164376050879997
"25"	0.322039796038065	0.22127451825011	0.140976913507052	0.0911109426073655	0.0603207802081377	0.164277049389278
"26"	0.322202710873303	0.221287445672382	0.140951023451247	0.0910826838254539	0.0602960848332571	0.164180051344345
"27"	0.322364068364201	0.221299906816941	0.140924848105523	0.0910545080215057	0.0602716011034038	0.164085067588424
"28"	0.322523831518187	0.221311887240606	0.140898398774643	0.0910264244615882	0.0602473367640035	0.163992121240968
"29"	0.32268197763449	0.221323376471024	0.140871683662167	0.0909984407865087	0.0602232984671104	0.163901222978699
"30"	0.322838499553515	0.221334367192901	0.140844708793293	0.0909705596236434	0.0601994904223592	0.163812374414293
"31"	0.322993351346503	0.221344842057745	0.140817484559116	0.0909427931066079	0.060175921492381	0.163725607437645
"32"	0.323146532451401	0.22135479637754	0.140790016116239	0.0909151426597956	0.060152595080747	0.163640917314264
"33"	0.323298010241287	0.221364215191732	0.140762313462399	0.0908876175007024	0.0601295177377643	0.163558325866118
"34"	0.323447763075843	0.221373092651983	0.140734385804528	0.0908602242212554	0.0601066969392363	0.163477837307156
"35"	0.323595789398704	0.221381418850102	0.140706235490631	0.0908329655555828	0.0600841339185371	0.163399456786434
"36"	0.323742050840227	0.221389181471132	0.140677874513774	0.0908058509306624	0.0600618379039036	0.163323204340305
"37"	0.323886542880791	0.221396374668591	0.140649305360542	0.0907788832431692	0.0600398112584706	0.163249082588416
"38"	0.324029239641971	0.221402989337433	0.140620539654052	0.0907520708753088	0.0600180615618801	0.163177098929346
"39"	0.324170135391938	0.221409013837602	0.14059158097403	0.0907254169315636	0.0599965918016823	0.163107261063184
"40"	0.324309207164333	0.221414442458562	0.140562438070772	0.0906989276999402	0.0599754069048904	0.163039577701496
"41"	0.324446440860388	0.221419263686952	0.140533116671026	0.0906726088741741	0.0599545134763311	0.162974056431132
"42"	0.324581828285249	0.221423474680043	0.14050362161195	0.0906464642265243	0.059933913081128	0.162910698115099
"43"	0.324715355862542	0.221427063363208	0.140473960777208	0.0906204982541423	0.0599136110209815	0.16284951072192
"44"	0.324847011883245	0.22143002362822	0.140444139528531	0.0905947160457607	0.0598936115781139	0.162790497336133
"45"	0.324976789888169	0.221432348754893	0.140414162399606	0.0905691215014557	0.0598739173055158	0.162733660150362
"46"	0.325104670334856	0.221434030839076	0.140384036535787	0.0905437201206947	0.0598545343054098	0.162679007864182
"47"	0.325230652537211	0.221435062495621	0.140353766957204	0.0905185145005149	0.0598354642096844	0.162626539299746
"48"	0.325354729191436	0.221435437892729	0.140323358332696	0.0904935086844844	0.0598167106173796	0.162576255281272
"49"	0.3254768877188	0.221435149874478	0.140292815140191	0.090468706946194	0.0597982776928249	0.162528162627523
"50"	0.325597126161145	0.221434190991946	0.140262143493343	0.0904441125425542	0.059780168005474	0.162482258805544
"51"	0.325715441094183	0.221432557089226	0.140231347234728	0.0904197281677736	0.0597623837728638	0.162438542641214
"52"	0.32583182510871	0.221430241156961	0.140200430980799	0.0903955576881516	0.0597449280742519	0.162397016991106
"53"	0.325946281896789	0.221427238483435	0.14016939862503	0.0903716025511737	0.0597278027787992	0.162357675664773
"54"	0.326058801821741	0.221423541548173	0.140138255186557	0.0903478664019286	0.0597110113797115	0.162320523661888
"55"	0.326169388289528	0.22141914595155	0.140107003732362	0.0903243519261417	0.0596945548024036	0.162285555298024
"56"	0.326278032625101	0.221414044955693	0.140075649104948	0.0903010622338239	0.059678436917651	0.162252774162765
"57"	0.326384745913383	0.221408233689546	0.140044193633974	0.0902779977503867	0.0596626575294035	0.162222171483313
"58"	0.326489524532329	0.221401709009115	0.14001264234126	0.0902551615183687	0.0596472193365011	0.162193743262429
"59"	0.3265923739004	0.221394464111007	0.139980996192203	0.090232554899931	0.0596321234082537	0.162167487488215
"60"	0.326693292786668	0.221386493442431	0.139949260394544	0.0902101799141644	0.0596173712483886	0.162143402213813
"61"	0.326792285809265	0.221377795071691	0.139917437202752	0.0901880379641537	0.0596029643376656	0.162121479614463
"62"	0.326889364275774	0.221368362379749	0.139885529909814	0.090166129588834	0.0595889023653823	0.162101711480457
"63"	0.326984524223124	0.221358191719839	0.139853541229529	0.0901444571131133	0.0595751877700873	0.162084097944309
"64"	0.327077779796858	0.221347277646892	0.139821472518212	0.0901230207334399	0.0595618207833666	0.162068628521237
"65"	0.327169139538111	0.221335617856754	0.139789327024141	0.0901018206100828	0.0595488003639349	0.162055294606985
"66"	0.327258602468369	0.221323207581979	0.139757106646528	0.09008085896156	0.0595361294459615	0.16204409489561
"67"	0.327346187596943	0.221310042340564	0.139724814600324	0.0900601346671551	0.0595238061241924	0.162035014670818
"68"	0.3274319031038	0.221296119650841	0.139692451688533	0.0900396484678647	0.0595118309453124	0.162028046143652
"69"	0.327515756824354	0.221281434388451	0.139660019043156	0.0900194003493263	0.0595002040052547	0.162023185389448
"70"	0.327597755884387	0.2212659823648	0.139627520486934	0.0899993919241349	0.0594889262011871	0.162020423138559
"71"	0.327677922096758	0.221249761672844	0.139594956728821	0.0899796206247608	0.0594779954556025	0.16201974342121
