../../../Results/ConstantPopSize/ImportanceSamplingSims/Exit_0.01_0.txtWeightYears.txt	17714.2467612951	17999.0703275167	17355.8836853505	17107.7399994724	16551.0148255668	16016.1356204194	16606.3772856584	17210.7361879734	17470.0981515279	18174.759816238	18165.323796426
../../../Results/PopExpansion/ImportanceSamplingSims/Exit_0.01_0.txtWeightYears.txt	1847.11713799093	5635.08550560279	5257.81578174531	4782.19057370393	4236.64319446246	4492.08923780214	5368.86618612702	6877.21361119142	7582.03610819257	7641.56478456785	2752.91333800431
../../../Results/AncientBottleneck/ImportanceSamplingSims/Exit_0.01_0.txtWeightYears.txt	21841.0761323649	21331.8921253311	20708.8324973407	20304.8122001154	16405.586766067	14264.6660839064	19549.7629247853	20738.8362554184	20916.4454721007	21790.6828931339	22782.5085916141
../../../Results/PopExpansion100000GensAgo/ImportanceSamplingSims/Exit_0.01_0.txtWeightYears.txt	574.14353330991	3857.70437687801	8462.18533353869	9348.78485000788	9921.32951402681	8996.35310505475	10307.8771214994	10361.8003147832	9913.83257539971	6259.55723032683	1897.54044795554
../../../Results/PopExpansion10000GensAgo/ImportanceSamplingSims/Exit_0.01_0.txtWeightYears.txt	751.002492127817	4355.51070471167	8262.89618878111	9258.83120662963	10754.7975050795	7997.4958161546	11124.1259853999	10159.8523021489	9205.8796365001	5334.60343011033	1528.8911167006
../../../Results/PopExpansion1000GensAgo/ImportanceSamplingSims/Exit_0.01_0.txtWeightYears.txt	642.834358089723	2945.92571935061	4843.43086647414	6399.17657090461	8570.90917598632	5936.59520766325	6672.41458800672	5708.46470392549	5345.41603581563	4043.9575346493	1494.68414316547
../../../Results/PopExpansion100GensAgo/ImportanceSamplingSims/Exit_0.01_0.txtWeightYears.txt	1847.11713799093	5635.08550560279	5257.81578174531	4782.19057370393	4236.64319446246	4492.08923780214	5368.86618612702	6877.21361119142	7582.03610819257	7641.56478456785	2752.91333800431
../../../Results/PopExpansionCEU/ImportanceSamplingSims/Exit_0.01_0.txtWeightYears.txt	347.569513432562	4147.88185123297	9269.86649735409	10042.9393125309	4931.57100342417	2159.6070147393	3783.9977796579	10218.4999621846	10322.633742903	5042.54519165662	569.648574416122
../../../Results/PopExpansionYRI/ImportanceSamplingSims/Exit_0.01_0.txtWeightYears.txt	2041.36052136997	5083.1155710833	4582.81537348058	4065.76163977293	3001.85437527191	2240.70448875608	1832.42170904241	1944.56365361716	2168.35785947771	4503.78572790544	3540.48480125045
../../../Results/UK10K_OnePercenters/ImportanceSamplingSims/Exit_DemHistAfricanTennessen.txt_0.01_0.txtWeightYears.txt	17.5414050087848	424.969813116908	2378.54519545216	2981.03089516874	3815.43892422024	3055.24435630388	1944.99726448984	1291.28144295471	975.969414580137	796.917596342855	25.265783429325
