0.193603612	0.14589078	0.111734155	0.087500522	0.067801382	0.393469549
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0.284245696	0.199501565	0.144021127	0.101599374	0.071701095	0.198931142
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0.354599374	0.23950626	0.152373239	0.088658842	0.054081377	0.110780908
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0.466638498	0.259969484	0.125678404	0.064937402	0.035785603	0.04699061
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0.835158059	0.135391236	0.021081377	0.004250391	0.001251956	0.00286698
